# Zeldovich correlation function.
# Using f=0.9799 and P(k) from pklin_z300.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    175.00  -0.7526675  -0.7527962  -1.5052292   0.0005754  -0.7524416   0.0001876   0.0000093  -0.0000421   0.0000769   0.0001297  -0.0005030   0.0008340   0.0011699  -1.3891126  -1.9961336   0.0010945  -0.7520418   0.0002513   0.0000093  -0.0001905   0.0000487   0.0002775  -0.0006670   0.0008376   0.0011713  -7.9425675  -5.5921485   0.0019511   0.0005411   0.0002421   0.0000001  -0.0004243  -0.0000468   0.0007827  -0.0007782   0.0000112   0.0000065   1.7639902  -0.0226148   0.0006793   0.0006349   0.0000017   0.0000000  -0.0006839   0.0000065  -0.0004235  -0.0000031   0.0000005   0.0000003
    175.50  -0.7514950  -0.7515221  -1.5026745   0.0005680  -0.7511654   0.0001856   0.0000092  -0.0000309   0.0000590   0.0001296  -0.0005017   0.0008227   0.0011610  -1.3866524  -1.9926181   0.0010807  -0.7507249   0.0002489   0.0000092  -0.0001813   0.0000372   0.0002770  -0.0006655   0.0008262   0.0011624  -7.9093884  -5.5687221   0.0019260   0.0005975   0.0002399   0.0000001  -0.0004274  -0.0000361   0.0007781  -0.0007739   0.0000110   0.0000065   1.7635205  -0.0224500   0.0006699   0.0006046   0.0000017   0.0000000  -0.0006798   0.0000037  -0.0004184  -0.0000031   0.0000005   0.0000003
    176.00  -0.7503315  -0.7502438  -1.5001137   0.0005607  -0.7498858   0.0001838   0.0000091  -0.0000187   0.0000390   0.0001295  -0.0005004   0.0008115   0.0011522  -1.3841704  -1.9890744   0.0010672  -0.7493985   0.0002466   0.0000091  -0.0001710   0.0000242   0.0002765  -0.0006640   0.0008149   0.0011536  -7.8763629  -5.5453888   0.0019012   0.0006645   0.0002377   0.0000001  -0.0004300  -0.0000245   0.0007736  -0.0007695   0.0000107   0.0000065   1.7630094  -0.0222844   0.0006607   0.0005733   0.0000018   0.0000000  -0.0006759   0.0000007  -0.0004134  -0.0000031   0.0000005   0.0000003
    176.50  -0.7491663  -0.7489554  -1.4975353   0.0005538  -0.7485973   0.0001821   0.0000090  -0.0000062   0.0000176   0.0001293  -0.0004991   0.0008005   0.0011434  -1.3816609  -1.9854936   0.0010541  -0.7480587   0.0002445   0.0000090  -0.0001598   0.0000100   0.0002758  -0.0006625   0.0008039   0.0011448  -7.8434904  -5.5221521   0.0018768   0.0007387   0.0002354   0.0000001  -0.0004320  -0.0000125   0.0007691  -0.0007650   0.0000105   0.0000065   1.7624571  -0.0221178   0.0006515   0.0005418   0.0000018   0.0000000  -0.0006722  -0.0000023  -0.0004084  -0.0000032   0.0000005   0.0000003
    177.00  -0.7479870  -0.7476503  -1.4949272   0.0005471  -0.7472938   0.0001806   0.0000089   0.0000062  -0.0000043   0.0001289  -0.0004979   0.0007897   0.0011346  -1.3791177  -1.9818662   0.0010413  -0.7467017   0.0002425   0.0000090  -0.0001483  -0.0000047   0.0002750  -0.0006610   0.0007929   0.0011361  -7.8107699  -5.4990161   0.0018527   0.0008168   0.0002331   0.0000001  -0.0004331  -0.0000006   0.0007647  -0.0007605   0.0000103   0.0000065   1.7618641  -0.0219498   0.0006425   0.0005111   0.0000018   0.0000000  -0.0006687  -0.0000052  -0.0004035  -0.0000032   0.0000005   0.0000003
    177.50  -0.7467811  -0.7463233  -1.4922769   0.0005406  -0.7459689   0.0001793   0.0000089   0.0000179  -0.0000260   0.0001284  -0.0004967   0.0007790   0.0011259  -1.3765344  -1.9781819   0.0010289  -0.7453234   0.0002406   0.0000089  -0.0001369  -0.0000194   0.0002741  -0.0006595   0.0007822   0.0011274  -7.7782001  -5.4759844   0.0018290   0.0008954   0.0002308   0.0000001  -0.0004334   0.0000109   0.0007602  -0.0007559   0.0000101   0.0000064   1.7612306  -0.0217802   0.0006336   0.0004820   0.0000019   0.0000000  -0.0006656  -0.0000077  -0.0003986  -0.0000033   0.0000005   0.0000003
    178.00  -0.7455367  -0.7449680  -1.4895721   0.0005344  -0.7446167   0.0001781   0.0000088   0.0000286  -0.0000468   0.0001278  -0.0004956   0.0007685   0.0011173  -1.3739046  -1.9744307   0.0010168  -0.7439194   0.0002389   0.0000088  -0.0001259  -0.0000338   0.0002731  -0.0006580   0.0007716   0.0011187  -7.7457793  -5.4530603   0.0018056   0.0009711   0.0002284   0.0000001  -0.0004329   0.0000214   0.0007558  -0.0007513   0.0000099   0.0000064   1.7605566  -0.0216090   0.0006249   0.0004552   0.0000019   0.0000000  -0.0006626  -0.0000098  -0.0003937  -0.0000033   0.0000005   0.0000003
    178.50  -0.7442450  -0.7435788  -1.4868010   0.0005284  -0.7432313   0.0001771   0.0000087   0.0000381  -0.0000658   0.0001271  -0.0004946   0.0007582   0.0011087  -1.3712221  -1.9706025   0.0010050  -0.7424859   0.0002374   0.0000087  -0.0001158  -0.0000474   0.0002719  -0.0006565   0.0007612   0.0011101  -7.7135053  -5.4302466   0.0017826   0.0010412   0.0002260   0.0000000  -0.0004316   0.0000307   0.0007514  -0.0007466   0.0000096   0.0000064   1.7598421  -0.0214362   0.0006162   0.0004315   0.0000019   0.0000000  -0.0006597  -0.0000113  -0.0003889  -0.0000034   0.0000004   0.0000003
    179.00  -0.7428987  -0.7421507  -1.4839528   0.0005227  -0.7418073   0.0001762   0.0000086   0.0000462  -0.0000827   0.0001263  -0.0004936   0.0007480   0.0011001  -1.3684811  -1.9666880   0.0009935  -0.7410191   0.0002359   0.0000086  -0.0001068  -0.0000597   0.0002706  -0.0006551   0.0007509   0.0011016  -7.6813757  -5.4075452   0.0017599   0.0011028   0.0002236   0.0000000  -0.0004297   0.0000384   0.0007470  -0.0007419   0.0000094   0.0000064   1.7590870  -0.0212621   0.0006077   0.0004112   0.0000019   0.0000000  -0.0006569  -0.0000123  -0.0003842  -0.0000034   0.0000004   0.0000003
    179.50  -0.7414907  -0.7406801  -1.4810183   0.0005171  -0.7403402   0.0001755   0.0000085   0.0000529  -0.0000969   0.0001254  -0.0004926   0.0007379   0.0010916  -1.3656762  -1.9626787   0.0009824  -0.7395156   0.0002346   0.0000085  -0.0000990  -0.0000705   0.0002693  -0.0006536   0.0007408   0.0010931  -7.6493877  -5.3849574   0.0017376   0.0011541   0.0002212   0.0000000  -0.0004274   0.0000444   0.0007426  -0.0007371   0.0000093   0.0000064   1.7582912  -0.0210871   0.0005993   0.0003946   0.0000019   0.0000000  -0.0006541  -0.0000126  -0.0003795  -0.0000034   0.0000004   0.0000003
    180.00  -0.7400153  -0.7391636  -1.4779893   0.0005117  -0.7388259   0.0001748   0.0000085   0.0000581  -0.0001081   0.0001245  -0.0004916   0.0007280   0.0010832  -1.3628027  -1.9585670   0.0009714  -0.7379723   0.0002334   0.0000085  -0.0000927  -0.0000795   0.0002678  -0.0006522   0.0007309   0.0010847  -7.6175382  -5.3624837   0.0017157   0.0011932   0.0002189   0.0000000  -0.0004249   0.0000486   0.0007382  -0.0007324   0.0000091   0.0000063   1.7574546  -0.0209119   0.0005910   0.0003818   0.0000019   0.0000000  -0.0006511  -0.0000123  -0.0003748  -0.0000035   0.0000004   0.0000003
    180.50  -0.7384705  -0.7375980  -1.4748597   0.0005064  -0.7372615   0.0001742   0.0000084   0.0000618  -0.0001162   0.0001236  -0.0004907   0.0007182   0.0010748  -1.3598566  -1.9543468   0.0009608  -0.7363869   0.0002322   0.0000084  -0.0000879  -0.0000865   0.0002663  -0.0006507   0.0007210   0.0010763  -7.5858242  -5.3401235   0.0016941   0.0012191   0.0002165   0.0000000  -0.0004223   0.0000510   0.0007338  -0.0007276   0.0000089   0.0000063   1.7565773  -0.0207373   0.0005828   0.0003727   0.0000019   0.0000000  -0.0006479  -0.0000113  -0.0003702  -0.0000035   0.0000004   0.0000003
    181.00  -0.7368545  -0.7359812  -1.4716253   0.0005012  -0.7356449   0.0001736   0.0000083   0.0000642  -0.0001212   0.0001226  -0.0004897   0.0007086   0.0010665  -1.3568345  -1.9500130   0.0009503  -0.7347575   0.0002312   0.0000083  -0.0000847  -0.0000915   0.0002648  -0.0006493   0.0007113   0.0010680  -7.5542426  -5.3178756   0.0016729   0.0012313   0.0002142   0.0000000  -0.0004200   0.0000516   0.0007293  -0.0007228   0.0000087   0.0000063   1.7556593  -0.0205642   0.0005748   0.0003669   0.0000019   0.0000000  -0.0006446  -0.0000099  -0.0003656  -0.0000035   0.0000004   0.0000003
    181.50  -0.7351660  -0.7343120  -1.4682834   0.0004961  -0.7339748   0.0001731   0.0000082   0.0000652  -0.0001232   0.0001216  -0.0004887   0.0006991   0.0010582  -1.3537341  -1.9455623   0.0009401  -0.7330827   0.0002301   0.0000082  -0.0000831  -0.0000945   0.0002632  -0.0006478   0.0007018   0.0010597  -7.5227904  -5.2957378   0.0016520   0.0012298   0.0002120   0.0000000  -0.0004181   0.0000507   0.0007249  -0.0007181   0.0000086   0.0000062   1.7547008  -0.0203938   0.0005668   0.0003641   0.0000018   0.0000000  -0.0006410  -0.0000081  -0.0003610  -0.0000035   0.0000004   0.0000003
    182.00  -0.7334074  -0.7325902  -1.4648332   0.0004911  -0.7322509   0.0001725   0.0000081   0.0000649  -0.0001224   0.0001206  -0.0004877   0.0006897   0.0010500  -1.3505535  -1.9409923   0.0009300  -0.7313618   0.0002291   0.0000081  -0.0000832  -0.0000956   0.0002615  -0.0006462   0.0006924   0.0010515  -7.4914648  -5.2737078   0.0016315   0.0012149   0.0002098   0.0000000  -0.0004168   0.0000485   0.0007204  -0.0007133   0.0000084   0.0000062   1.7537022  -0.0202271   0.0005590   0.0003637   0.0000017   0.0000000  -0.0006373  -0.0000060  -0.0003566  -0.0000034   0.0000004   0.0000003
    182.50  -0.7315836  -0.7308152  -1.4612756   0.0004861  -0.7304734   0.0001720   0.0000080   0.0000636  -0.0001192   0.0001196  -0.0004866   0.0006805   0.0010418  -1.3472919  -1.9363024   0.0009200  -0.7295944   0.0002280   0.0000080  -0.0000847  -0.0000948   0.0002599  -0.0006446   0.0006831   0.0010433  -7.4602633  -5.2517825   0.0016113   0.0011873   0.0002076   0.0000000  -0.0004162   0.0000453   0.0007160  -0.0007086   0.0000083   0.0000061   1.7526637  -0.0200653   0.0005512   0.0003649   0.0000017   0.0000000  -0.0006333  -0.0000037  -0.0003521  -0.0000034   0.0000004   0.0000003
    183.00  -0.7296994  -0.7289875  -1.4576124   0.0004811  -0.7286434   0.0001714   0.0000080   0.0000614  -0.0001140   0.0001187  -0.0004854   0.0006714   0.0010337  -1.3439491  -1.9314930   0.0009101  -0.7277809   0.0002270   0.0000080  -0.0000878  -0.0000923   0.0002583  -0.0006430   0.0006739   0.0010352  -7.4291838  -5.2299587   0.0015914   0.0011481   0.0002056   0.0000000  -0.0004164   0.0000414   0.0007115  -0.0007039   0.0000082   0.0000061   1.7515861  -0.0199096   0.0005436   0.0003673   0.0000016   0.0000000  -0.0006292  -0.0000015  -0.0003477  -0.0000033   0.0000004   0.0000003
    183.50  -0.7277600  -0.7271076  -1.4538472   0.0004762  -0.7267625   0.0001707   0.0000079   0.0000583  -0.0001071   0.0001178  -0.0004842   0.0006624   0.0010256  -1.3405257  -1.9265657   0.0009004  -0.7259220   0.0002260   0.0000079  -0.0000922  -0.0000884   0.0002568  -0.0006412   0.0006649   0.0010271  -7.3982246  -5.2082333   0.0015718   0.0010985   0.0002035   0.0000000  -0.0004177   0.0000372   0.0007070  -0.0006992   0.0000080   0.0000060   1.7504697  -0.0197610   0.0005361   0.0003700   0.0000015   0.0000000  -0.0006250   0.0000006  -0.0003434  -0.0000033   0.0000004   0.0000003
    184.00  -0.7257703  -0.7251781  -1.4499839   0.0004713  -0.7248326   0.0001700   0.0000078   0.0000546  -0.0000991   0.0001169  -0.0004829   0.0006535   0.0010176  -1.3370229  -1.9215232   0.0008907  -0.7240187   0.0002249   0.0000078  -0.0000979  -0.0000831   0.0002552  -0.0006394   0.0006560   0.0010191  -7.3673846  -5.1866033   0.0015526   0.0010398   0.0002015   0.0000000  -0.0004200   0.0000330   0.0007026  -0.0006946   0.0000079   0.0000060   1.7493154  -0.0196203   0.0005287   0.0003725   0.0000014   0.0000000  -0.0006208   0.0000025  -0.0003391  -0.0000032   0.0000003   0.0000003
    184.50  -0.7237356  -0.7232000  -1.4460272   0.0004663  -0.7228559   0.0001692   0.0000077   0.0000502  -0.0000902   0.0001161  -0.0004816   0.0006448   0.0010097  -1.3334428  -1.9163690   0.0008811  -0.7220725   0.0002238   0.0000077  -0.0001048  -0.0000768   0.0002538  -0.0006376   0.0006472   0.0010111  -7.3366632  -5.1650664   0.0015336   0.0009732   0.0001996   0.0000000  -0.0004234   0.0000290   0.0006982  -0.0006900   0.0000078   0.0000059   1.7481238  -0.0194882   0.0005214   0.0003742   0.0000013   0.0000000  -0.0006166   0.0000039  -0.0003348  -0.0000031   0.0000003   0.0000003
    185.00  -0.7216609  -0.7211752  -1.4419823   0.0004614  -0.7208349   0.0001684   0.0000076   0.0000453  -0.0000808   0.0001154  -0.0004801   0.0006361   0.0010018  -1.3297877  -1.9111072   0.0008716  -0.7200850   0.0002226   0.0000076  -0.0001128  -0.0000695   0.0002523  -0.0006356   0.0006386   0.0010032  -7.3060603  -5.1436206   0.0015148   0.0008998   0.0001977   0.0000000  -0.0004280   0.0000255   0.0006938  -0.0006854   0.0000077   0.0000059   1.7468955  -0.0193654   0.0005143   0.0003746   0.0000012   0.0000000  -0.0006124   0.0000050  -0.0003306  -0.0000031   0.0000003   0.0000003
    185.50  -0.7195494  -0.7191056  -1.4378542   0.0004564  -0.7187721   0.0001675   0.0000075   0.0000399  -0.0000711   0.0001146  -0.0004786   0.0006276   0.0009940  -1.3260609  -1.9057426   0.0008621  -0.7180580   0.0002214   0.0000075  -0.0001218  -0.0000614   0.0002510  -0.0006336   0.0006300   0.0009954  -7.2755763  -5.1222648   0.0014963   0.0008207   0.0001958   0.0000000  -0.0004336   0.0000228   0.0006894  -0.0006807   0.0000076   0.0000058   1.7456313  -0.0192518   0.0005072   0.0003735   0.0000011   0.0000000  -0.0006085   0.0000055  -0.0003265  -0.0000030   0.0000003   0.0000003
    186.00  -0.7174028  -0.7169949  -1.4336480   0.0004515  -0.7166698   0.0001666   0.0000074   0.0000339  -0.0000614   0.0001140  -0.0004770   0.0006193   0.0009862  -1.3222659  -1.9002806   0.0008526  -0.7159936   0.0002201   0.0000075  -0.0001317  -0.0000527   0.0002496  -0.0006315   0.0006216   0.0009876  -7.2452124  -5.1009989   0.0014780   0.0007365   0.0001939   0.0000000  -0.0004403   0.0000207   0.0006852  -0.0006761   0.0000075   0.0000058   1.7443317  -0.0191476   0.0005003   0.0003707   0.0000010   0.0000000  -0.0006047   0.0000055  -0.0003224  -0.0000029   0.0000003   0.0000003
    186.50  -0.7152224  -0.7148456  -1.4293687   0.0004466  -0.7145307   0.0001656   0.0000074   0.0000277  -0.0000518   0.0001134  -0.0004754   0.0006110   0.0009785  -1.3184068  -1.8947267   0.0008432  -0.7138941   0.0002187   0.0000074  -0.0001424  -0.0000434   0.0002484  -0.0006292   0.0006133   0.0009799  -7.2149703  -5.0798235   0.0014599   0.0006478   0.0001921   0.0000000  -0.0004481   0.0000195   0.0006810  -0.0006715   0.0000074   0.0000057   1.7429972  -0.0190522   0.0004934   0.0003662   0.0000009   0.0000000  -0.0006012   0.0000050  -0.0003183  -0.0000028   0.0000003   0.0000003
    187.00  -0.7130102  -0.7126604  -1.4250209   0.0004417  -0.7123569   0.0001646   0.0000073   0.0000211  -0.0000420   0.0001128  -0.0004736   0.0006028   0.0009708  -1.3144881  -1.8890872   0.0008338  -0.7117616   0.0002173   0.0000073  -0.0001538  -0.0000334   0.0002472  -0.0006269   0.0006052   0.0009722  -7.1848521  -5.0587404   0.0014419   0.0005547   0.0001902   0.0000000  -0.0004571   0.0000190   0.0006769  -0.0006669   0.0000073   0.0000057   1.7416282  -0.0189651   0.0004867   0.0003601   0.0000008   0.0000000  -0.0005978   0.0000041  -0.0003143  -0.0000028   0.0000003   0.0000003
    187.50  -0.7107690  -0.7104423  -1.4206090   0.0004367  -0.7101509   0.0001635   0.0000072   0.0000146  -0.0000322   0.0001123  -0.0004718   0.0005948   0.0009631  -1.3105147  -1.8833683   0.0008244  -0.7095987   0.0002159   0.0000072  -0.0001658  -0.0000229   0.0002462  -0.0006246   0.0005971   0.0009645  -7.1548607  -5.0377520   0.0014241   0.0004573   0.0001883   0.0000000  -0.0004673   0.0000191   0.0006729  -0.0006622   0.0000072   0.0000056   1.7402249  -0.0188854   0.0004801   0.0003528   0.0000007   0.0000000  -0.0005945   0.0000028  -0.0003104  -0.0000027   0.0000003   0.0000003
    188.00  -0.7085022  -0.7081950  -1.4161374   0.0004319  -0.7079148   0.0001624   0.0000071   0.0000082  -0.0000220   0.0001118  -0.0004700   0.0005869   0.0009556  -1.3064918  -1.8775768   0.0008150  -0.7074078   0.0002143   0.0000071  -0.0001783  -0.0000116   0.0002451  -0.0006221   0.0005892   0.0009569  -7.1249997  -5.0168617   0.0014064   0.0003554   0.0001864   0.0000001  -0.0004788   0.0000196   0.0006690  -0.0006576   0.0000071   0.0000056   1.7387878  -0.0188119   0.0004736   0.0003445   0.0000007   0.0000000  -0.0005911   0.0000013  -0.0003065  -0.0000027   0.0000003   0.0000003
    188.50  -0.7062129  -0.7059221  -1.4116104   0.0004270  -0.7056509   0.0001612   0.0000070   0.0000021  -0.0000113   0.0001113  -0.0004681   0.0005791   0.0009480  -1.3024249  -1.8717200   0.0008057  -0.7051918   0.0002127   0.0000070  -0.0001913   0.0000003   0.0002442  -0.0006195   0.0005813   0.0009494  -7.0952732  -4.9960735   0.0013888   0.0002484   0.0001844   0.0000001  -0.0004915   0.0000203   0.0006652  -0.0006529   0.0000070   0.0000055   1.7373170  -0.0187433   0.0004672   0.0003359   0.0000006   0.0000000  -0.0005875  -0.0000004  -0.0003027  -0.0000026   0.0000003   0.0000003
    189.00  -0.7039015  -0.7036258  -1.4070327   0.0004221  -0.7033616   0.0001600   0.0000069  -0.0000036   0.0000003   0.0001109  -0.0004661   0.0005714   0.0009406  -1.2983198  -1.8658055   0.0007963  -0.7029535   0.0002110   0.0000070  -0.0002048   0.0000132   0.0002434  -0.0006168   0.0005736   0.0009419  -7.0656860  -4.9753918   0.0013714   0.0001361   0.0001825   0.0000001  -0.0005054   0.0000210   0.0006616  -0.0006481   0.0000069   0.0000055   1.7358132  -0.0186782   0.0004609   0.0003274   0.0000006   0.0000000  -0.0005835  -0.0000022  -0.0002989  -0.0000026   0.0000003   0.0000003
    189.50  -0.7015645  -0.7013089  -1.4024092   0.0004173  -0.7010496   0.0001587   0.0000069  -0.0000090   0.0000130   0.0001105  -0.0004641   0.0005638   0.0009331  -1.2941824  -1.8598418   0.0007870  -0.7006959   0.0002093   0.0000069  -0.0002188   0.0000270   0.0002426  -0.0006140   0.0005660   0.0009345  -7.0362435  -4.9548211   0.0013541   0.0000179   0.0001805   0.0000001  -0.0005203   0.0000213   0.0006580  -0.0006434   0.0000068   0.0000054   1.7342769  -0.0186153   0.0004547   0.0003195   0.0000006   0.0000000  -0.0005792  -0.0000038  -0.0002952  -0.0000026   0.0000003   0.0000003
    190.00  -0.6991982  -0.6989745  -1.3977456   0.0004124  -0.6987177   0.0001574   0.0000068  -0.0000144   0.0000271   0.0001101  -0.0004619   0.0005564   0.0009258  -1.2900192  -1.8538377   0.0007776  -0.6984226   0.0002074   0.0000068  -0.0002334   0.0000418   0.0002420  -0.0006112   0.0005585   0.0009271  -7.0069518  -4.9343663   0.0013368  -0.0001066   0.0001784   0.0000001  -0.0005358   0.0000210   0.0006547  -0.0006386   0.0000067   0.0000054   1.7327089  -0.0185531   0.0004486   0.0003130   0.0000006   0.0000000  -0.0005745  -0.0000052  -0.0002915  -0.0000026   0.0000003   0.0000002
    190.50  -0.6968001  -0.6966258  -1.3930484   0.0004075  -0.6963692   0.0001560   0.0000067  -0.0000201   0.0000429   0.0001098  -0.0004598   0.0005490   0.0009184  -1.2858367  -1.8478030   0.0007682  -0.6961372   0.0002055   0.0000067  -0.0002487   0.0000577   0.0002414  -0.0006082   0.0005512   0.0009198  -6.9778172  -4.9140318   0.0013197  -0.0002376   0.0001764   0.0000001  -0.0005517   0.0000199   0.0006514  -0.0006337   0.0000066   0.0000053   1.7311103  -0.0184902   0.0004426   0.0003081   0.0000006   0.0000000  -0.0005697  -0.0000064  -0.0002879  -0.0000026   0.0000003   0.0000002
    191.00  -0.6943734  -0.6942652  -1.3883252   0.0004027  -0.6940080   0.0001546   0.0000066  -0.0000266   0.0000604   0.0001096  -0.0004575   0.0005418   0.0009112  -1.2816420  -1.8417483   0.0007588  -0.6938437   0.0002035   0.0000066  -0.0002649   0.0000747   0.0002410  -0.0006050   0.0005439   0.0009125  -6.9488463  -4.8938216   0.0013026  -0.0003749   0.0001743   0.0000001  -0.0005675   0.0000177   0.0006482  -0.0006289   0.0000066   0.0000053   1.7294823  -0.0184256   0.0004366   0.0003053   0.0000007   0.0000000  -0.0005647  -0.0000071  -0.0002843  -0.0000026   0.0000003   0.0000002
    191.50  -0.6919236  -0.6918958  -1.3835847   0.0003977  -0.6916383   0.0001531   0.0000065  -0.0000342   0.0000798   0.0001095  -0.0004551   0.0005346   0.0009039  -1.2774427  -1.8356851   0.0007494  -0.6915464   0.0002014   0.0000066  -0.0002820   0.0000928   0.0002407  -0.0006018   0.0005367   0.0009052  -6.9200457  -4.8737394   0.0012857  -0.0005183   0.0001722   0.0000001  -0.0005826   0.0000145   0.0006452  -0.0006240   0.0000065   0.0000052   1.7278259  -0.0183582   0.0004308   0.0003049   0.0000007   0.0000000  -0.0005599  -0.0000074  -0.0002807  -0.0000026   0.0000002   0.0000002
    192.00  -0.6894563  -0.6895213  -1.3788369   0.0003928  -0.6892652   0.0001514   0.0000065  -0.0000435   0.0001011   0.0001094  -0.0004526   0.0005276   0.0008968  -1.2732467  -1.8296256   0.0007399  -0.6892501   0.0001991   0.0000065  -0.0003001   0.0001118   0.0002405  -0.0005985   0.0005297   0.0008980  -6.8914216  -4.8537882   0.0012689  -0.0006670   0.0001700   0.0000001  -0.0005968   0.0000099   0.0006422  -0.0006191   0.0000064   0.0000051   1.7261422  -0.0182872   0.0004251   0.0003069   0.0000008   0.0000000  -0.0005555  -0.0000071  -0.0002772  -0.0000027   0.0000002   0.0000002
    192.50  -0.6869780  -0.6871476  -1.3740928   0.0003878  -0.6868942   0.0001497   0.0000064  -0.0000545   0.0001240   0.0001094  -0.0004500   0.0005207   0.0008896  -1.2690625  -1.8235828   0.0007303  -0.6869597   0.0001968   0.0000064  -0.0003193   0.0001317   0.0002405  -0.0005950   0.0005227   0.0008909  -6.8629800  -4.8339700   0.0012522  -0.0008199   0.0001679   0.0000001  -0.0006097   0.0000042   0.0006394  -0.0006143   0.0000063   0.0000051   1.7244322  -0.0182120   0.0004194   0.0003113   0.0000008   0.0000000  -0.0005514  -0.0000064  -0.0002738  -0.0000027   0.0000002   0.0000002
    193.00  -0.6844963  -0.6847796  -1.3693649   0.0003828  -0.6845315   0.0001479   0.0000063  -0.0000672   0.0001484   0.0001095  -0.0004473   0.0005138   0.0008826  -1.2648994  -1.8175705   0.0007208  -0.6846806   0.0001944   0.0000063  -0.0003392   0.0001523   0.0002406  -0.0005914   0.0005159   0.0008838  -6.8347262  -4.8142865   0.0012356  -0.0009754   0.0001658   0.0000001  -0.0006212  -0.0000026   0.0006367  -0.0006094   0.0000063   0.0000050   1.7226968  -0.0181321   0.0004139   0.0003180   0.0000009   0.0000000  -0.0005478  -0.0000053  -0.0002704  -0.0000027   0.0000002   0.0000002
    193.50  -0.6820193  -0.6824237  -1.3646663   0.0003776  -0.6821836   0.0001460   0.0000062  -0.0000815   0.0001738   0.0001097  -0.0004445   0.0005071   0.0008755  -1.2607668  -1.8116028   0.0007111  -0.6824184   0.0001918   0.0000063  -0.0003598   0.0001732   0.0002408  -0.0005876   0.0005092   0.0008767  -6.8066648  -4.7947381   0.0012192  -0.0011318   0.0001637   0.0000001  -0.0006312  -0.0000103   0.0006340  -0.0006045   0.0000062   0.0000050   1.7209363  -0.0180473   0.0004084   0.0003264   0.0000009   0.0000000  -0.0005446  -0.0000037  -0.0002670  -0.0000028   0.0000002   0.0000002
    194.00  -0.6795553  -0.6800868  -1.3600111   0.0003725  -0.6798575   0.0001439   0.0000062  -0.0000969   0.0001999   0.0001101  -0.0004416   0.0005005   0.0008685  -1.2566746  -1.8056945   0.0007014  -0.6801787   0.0001891   0.0000062  -0.0003806   0.0001942   0.0002411  -0.0005837   0.0005026   0.0008697  -6.7787996  -4.7753251   0.0012029  -0.0012867   0.0001616   0.0000001  -0.0006397  -0.0000188   0.0006314  -0.0005997   0.0000061   0.0000049   1.7191513  -0.0179576   0.0004030   0.0003363   0.0000010   0.0000000  -0.0005417  -0.0000018  -0.0002637  -0.0000028   0.0000002   0.0000002
    194.50  -0.6771157  -0.6777778  -1.3554137   0.0003672  -0.6775606   0.0001417   0.0000061  -0.0001128   0.0002261   0.0001105  -0.0004385   0.0004940   0.0008616  -1.2526329  -1.7998603   0.0006917  -0.6779674   0.0001863   0.0000061  -0.0004014   0.0002149   0.0002416  -0.0005797   0.0004961   0.0008628  -6.7511341  -4.7560466   0.0011867  -0.0014379   0.0001596   0.0000001  -0.0006471  -0.0000277   0.0006289  -0.0005948   0.0000060   0.0000049   1.7173418  -0.0178631   0.0003977   0.0003469   0.0000010   0.0000000  -0.0005390   0.0000004  -0.0002604  -0.0000028   0.0000002   0.0000002
    195.00  -0.6747136  -0.6755048  -1.3508889   0.0003619  -0.6753001   0.0001394   0.0000060  -0.0001285   0.0002518   0.0001110  -0.0004353   0.0004876   0.0008547  -1.2486517  -1.7941149   0.0006819  -0.6757902   0.0001835   0.0000060  -0.0004216   0.0002349   0.0002422  -0.0005755   0.0004896   0.0008559  -6.7236708  -4.7369016   0.0011707  -0.0015826   0.0001575   0.0000001  -0.0006535  -0.0000368   0.0006264  -0.0005900   0.0000060   0.0000048   1.7155080  -0.0177639   0.0003924   0.0003577   0.0000011   0.0000000  -0.0005363   0.0000026  -0.0002571  -0.0000029   0.0000002   0.0000002
    195.50  -0.6723624  -0.6732754  -1.3464514   0.0003565  -0.6730834   0.0001370   0.0000059  -0.0001435   0.0002763   0.0001116  -0.0004319   0.0004814   0.0008478  -1.2447410  -1.7884724   0.0006721  -0.6736527   0.0001805   0.0000060  -0.0004408   0.0002538   0.0002429  -0.0005712   0.0004833   0.0008490  -6.6964119  -4.7178885   0.0011549  -0.0017184   0.0001555   0.0000001  -0.0006591  -0.0000455   0.0006240  -0.0005853   0.0000059   0.0000048   1.7136502  -0.0176603   0.0003872   0.0003679   0.0000011   0.0000000  -0.0005335   0.0000048  -0.0002539  -0.0000029   0.0000002   0.0000002
