# Zeldovich correlation function.
# Using f=0.9888 and P(k) from pklin_z396.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    178.00  -0.4880691  -0.4878182  -0.9754580   0.0002284  -0.4876600   0.0000759   0.0000038   0.0000241  -0.0000378   0.0000550  -0.0002122   0.0003289   0.0004786  -0.9045584  -1.2961803   0.0004362  -0.4873401   0.0001019   0.0000038  -0.0002481  -0.0000282   0.0001185  -0.0002825   0.0003297   0.0004790  -5.1304602  -3.6023307   0.0007785   0.0004557   0.0000980   0.0000000  -0.0005822   0.0000171   0.0003287  -0.0003248   0.0000028   0.0000018   1.1829923  -0.0094486   0.0002696   0.0001915   0.0000006   0.0000000  -0.0005449  -0.0000051  -0.0001721  -0.0000010   0.0000001   0.0000001
    178.50  -0.4872239  -0.4869249  -0.9736818   0.0002259  -0.4867717   0.0000756   0.0000037   0.0000301  -0.0000524   0.0000547  -0.0002118   0.0003245   0.0004749  -0.9028383  -1.2937305   0.0004312  -0.4864241   0.0001013   0.0000037  -0.0002409  -0.0000396   0.0001180  -0.0002819   0.0003253   0.0004753  -5.1091382  -3.5872950   0.0007686   0.0005001   0.0000970   0.0000000  -0.0005790   0.0000227   0.0003267  -0.0003228   0.0000027   0.0000018   1.1824370  -0.0093613   0.0002659   0.0001821   0.0000006   0.0000000  -0.0005435  -0.0000058  -0.0001700  -0.0000010   0.0000001   0.0000001
    179.00  -0.4863431  -0.4860036  -0.9718499   0.0002235  -0.4858554   0.0000752   0.0000037   0.0000353  -0.0000650   0.0000543  -0.0002114   0.0003201   0.0004712  -0.9010756  -1.2912178   0.0004264  -0.4854839   0.0001008   0.0000037  -0.0002349  -0.0000497   0.0001173  -0.0002813   0.0003209   0.0004717  -5.0879091  -3.5723330   0.0007589   0.0005381   0.0000960   0.0000000  -0.0005759   0.0000270   0.0003248  -0.0003207   0.0000027   0.0000018   1.1818543  -0.0092746   0.0002622   0.0001744   0.0000006   0.0000000  -0.0005418  -0.0000062  -0.0001679  -0.0000011   0.0000001   0.0000001
    179.50  -0.4854218  -0.4850521  -0.9699551   0.0002212  -0.4849077   0.0000750   0.0000037   0.0000396  -0.0000752   0.0000539  -0.0002110   0.0003158   0.0004676  -0.8992658  -1.2886351   0.0004217  -0.4845166   0.0001003   0.0000037  -0.0002301  -0.0000583   0.0001167  -0.0002807   0.0003166   0.0004680  -5.0667693  -3.5574440   0.0007494   0.0005685   0.0000949   0.0000000  -0.0005730   0.0000300   0.0003228  -0.0003186   0.0000026   0.0000018   1.1812442  -0.0091890   0.0002586   0.0001687   0.0000006   0.0000000  -0.0005398  -0.0000062  -0.0001659  -0.0000011   0.0000001   0.0000001
    180.00  -0.4844565  -0.4840679  -0.9679918   0.0002189  -0.4839258   0.0000748   0.0000036   0.0000429  -0.0000829   0.0000535  -0.0002107   0.0003116   0.0004640  -0.8974054  -1.2859763   0.0004171  -0.4835199   0.0000998   0.0000036  -0.0002265  -0.0000651   0.0001160  -0.0002801   0.0003124   0.0004644  -5.0457152  -3.5426272   0.0007400   0.0005905   0.0000940   0.0000000  -0.0005707   0.0000316   0.0003208  -0.0003166   0.0000025   0.0000018   1.1806069  -0.0091048   0.0002550   0.0001648   0.0000006   0.0000000  -0.0005373  -0.0000058  -0.0001638  -0.0000010   0.0000001   0.0000001
    180.50  -0.4834458  -0.4830492  -0.9659556   0.0002167  -0.4829076   0.0000746   0.0000036   0.0000455  -0.0000880   0.0000530  -0.0002103   0.0003074   0.0004604  -0.8954911  -1.2832366   0.0004127  -0.4824921   0.0000994   0.0000036  -0.0002244  -0.0000702   0.0001152  -0.0002796   0.0003082   0.0004608  -5.0247435  -3.5278810   0.0007309   0.0006038   0.0000930   0.0000000  -0.0005690   0.0000319   0.0003188  -0.0003145   0.0000025   0.0000018   1.1799427  -0.0090226   0.0002514   0.0001627   0.0000006   0.0000000  -0.0005345  -0.0000052  -0.0001618  -0.0000010   0.0000001   0.0000001
    181.00  -0.4823887  -0.4819947  -0.9638439   0.0002146  -0.4818519   0.0000744   0.0000036   0.0000471  -0.0000906   0.0000525  -0.0002099   0.0003033   0.0004568  -0.8935205  -1.2804123   0.0004083  -0.4814316   0.0000991   0.0000036  -0.0002237  -0.0000734   0.0001145  -0.0002790   0.0003040   0.0004572  -5.0038513  -3.5132035   0.0007219   0.0006082   0.0000921   0.0000000  -0.0005679   0.0000310   0.0003167  -0.0003125   0.0000025   0.0000018   1.1792522  -0.0089426   0.0002480   0.0001622   0.0000005   0.0000000  -0.0005316  -0.0000043  -0.0001598  -0.0000010   0.0000001   0.0000001
    181.50  -0.4812841  -0.4809033  -0.9616553   0.0002125  -0.4807580   0.0000742   0.0000035   0.0000475  -0.0000908   0.0000521  -0.0002095   0.0002992   0.0004533  -0.8914919  -1.2775011   0.0004040  -0.4803378   0.0000987   0.0000035  -0.0002243  -0.0000749   0.0001137  -0.0002784   0.0002999   0.0004537  -4.9830359  -3.4985923   0.0007130   0.0006042   0.0000912   0.0000000  -0.0005675   0.0000290   0.0003147  -0.0003104   0.0000024   0.0000018   1.1785360  -0.0088655   0.0002446   0.0001630   0.0000005   0.0000000  -0.0005287  -0.0000032  -0.0001578  -0.0000010   0.0000001   0.0000001
    182.00  -0.4801338  -0.4797749  -0.9593901   0.0002103  -0.4796261   0.0000740   0.0000035   0.0000464  -0.0000888   0.0000516  -0.0002091   0.0002952   0.0004497  -0.8894041  -1.2745021   0.0003998  -0.4792102   0.0000983   0.0000035  -0.0002264  -0.0000747   0.0001129  -0.0002777   0.0002959   0.0004502  -4.9622952  -3.4840449   0.0007043   0.0005924   0.0000903   0.0000000  -0.0005677   0.0000262   0.0003126  -0.0003084   0.0000024   0.0000018   1.1777947  -0.0087914   0.0002412   0.0001647   0.0000005   0.0000000  -0.0005260  -0.0000020  -0.0001559  -0.0000010   0.0000001   0.0000001
    182.50  -0.4789409  -0.4786098  -0.9570496   0.0002082  -0.4784568   0.0000738   0.0000034   0.0000445  -0.0000851   0.0000512  -0.0002087   0.0002912   0.0004462  -0.8872569  -1.2714153   0.0003956  -0.4780492   0.0000979   0.0000034  -0.0002297  -0.0000730   0.0001121  -0.0002771   0.0002920   0.0004467  -4.9416269  -3.4695585   0.0006957   0.0005737   0.0000894   0.0000000  -0.0005687   0.0000229   0.0003106  -0.0003064   0.0000023   0.0000017   1.1770288  -0.0087207   0.0002379   0.0001670   0.0000005   0.0000000  -0.0005232  -0.0000008  -0.0001539  -0.0000010   0.0000001   0.0000001
    183.00  -0.4777086  -0.4774089  -0.9546363   0.0002061  -0.4772514   0.0000735   0.0000034   0.0000423  -0.0000799   0.0000508  -0.0002082   0.0002873   0.0004428  -0.8850505  -1.2682419   0.0003915  -0.4768550   0.0000976   0.0000034  -0.0002341  -0.0000701   0.0001114  -0.0002764   0.0002880   0.0004432  -4.9210296  -3.4551304   0.0006873   0.0005491   0.0000886   0.0000000  -0.0005707   0.0000192   0.0003085  -0.0003044   0.0000023   0.0000017   1.1762387  -0.0086538   0.0002346   0.0001695   0.0000004   0.0000000  -0.0005205   0.0000004  -0.0001520  -0.0000010   0.0000001   0.0000001
    183.50  -0.4764401  -0.4761727  -0.9521533   0.0002040  -0.4760114   0.0000733   0.0000034   0.0000398  -0.0000737   0.0000504  -0.0002077   0.0002835   0.0004393  -0.8827855  -1.2649841   0.0003873  -0.4756287   0.0000972   0.0000034  -0.0002394  -0.0000662   0.0001106  -0.0002757   0.0002842   0.0004397  -4.9005023  -3.4407581   0.0006790   0.0005198   0.0000878   0.0000000  -0.0005738   0.0000155   0.0003065  -0.0003024   0.0000023   0.0000017   1.1754252  -0.0085909   0.0002314   0.0001719   0.0000004   0.0000000  -0.0005176   0.0000016  -0.0001502  -0.0000009   0.0000001   0.0000001
    184.00  -0.4751389  -0.4749031  -0.9496045   0.0002019  -0.4747385   0.0000730   0.0000033   0.0000370  -0.0000669   0.0000500  -0.0002071   0.0002797   0.0004359  -0.8804634  -1.2616445   0.0003832  -0.4743713   0.0000967   0.0000033  -0.0002455  -0.0000615   0.0001099  -0.0002750   0.0002804   0.0004363  -4.8800443  -3.4264392   0.0006709   0.0004869   0.0000870   0.0000000  -0.0005781   0.0000120   0.0003044  -0.0003005   0.0000022   0.0000017   1.1745889  -0.0085322   0.0002283   0.0001738   0.0000003   0.0000000  -0.0005145   0.0000025  -0.0001483  -0.0000009   0.0000001   0.0000001
    184.50  -0.4738082  -0.4736010  -0.9469939   0.0001998  -0.4734346   0.0000727   0.0000033   0.0000342  -0.0000598   0.0000496  -0.0002065   0.0002759   0.0004325  -0.8780856  -1.2582266   0.0003792  -0.4730841   0.0000963   0.0000033  -0.0002523  -0.0000562   0.0001093  -0.0002742   0.0002766   0.0004329  -4.8596558  -3.4121720   0.0006628   0.0004513   0.0000863   0.0000000  -0.0005833   0.0000089   0.0003024  -0.0002985   0.0000022   0.0000017   1.1737304  -0.0084777   0.0002252   0.0001750   0.0000003   0.0000000  -0.0005113   0.0000032  -0.0001465  -0.0000009   0.0000001   0.0000001
    185.00  -0.4724514  -0.4722677  -0.9443257   0.0001977  -0.4721018   0.0000723   0.0000033   0.0000315  -0.0000527   0.0000493  -0.0002059   0.0002722   0.0004291  -0.8756543  -1.2547340   0.0003751  -0.4717685   0.0000958   0.0000033  -0.0002598  -0.0000505   0.0001086  -0.0002734   0.0002729   0.0004295  -4.8393372  -3.3979551   0.0006548   0.0004140   0.0000855   0.0000000  -0.0005895   0.0000065   0.0003004  -0.0002965   0.0000022   0.0000017   1.1728505  -0.0084276   0.0002221   0.0001752   0.0000003   0.0000000  -0.0005081   0.0000037  -0.0001447  -0.0000009   0.0000001   0.0000001
    185.50  -0.4710705  -0.4709041  -0.9416040   0.0001956  -0.4707419   0.0000719   0.0000032   0.0000285  -0.0000458   0.0000490  -0.0002052   0.0002686   0.0004257  -0.8731717  -1.2511705   0.0003710  -0.4704260   0.0000953   0.0000032  -0.0002679  -0.0000446   0.0001080  -0.0002725   0.0002693   0.0004262  -4.8190898  -3.3837878   0.0006469   0.0003757   0.0000848   0.0000000  -0.0005962   0.0000048   0.0002985  -0.0002946   0.0000021   0.0000017   1.1719501  -0.0083818   0.0002191   0.0001744   0.0000003   0.0000000  -0.0005051   0.0000039  -0.0001429  -0.0000008   0.0000001   0.0000001
    186.00  -0.4696665  -0.4695124  -0.9388326   0.0001934  -0.4693567   0.0000715   0.0000032   0.0000246  -0.0000393   0.0000488  -0.0002046   0.0002650   0.0004224  -0.8706405  -1.2475403   0.0003670  -0.4690581   0.0000948   0.0000032  -0.0002767  -0.0000385   0.0001074  -0.0002716   0.0002657   0.0004228  -4.7989147  -3.3696704   0.0006391   0.0003368   0.0000840   0.0000000  -0.0006033   0.0000039   0.0002965  -0.0002926   0.0000021   0.0000016   1.1710297  -0.0083403   0.0002161   0.0001724   0.0000002   0.0000000  -0.0005027   0.0000038  -0.0001411  -0.0000008   0.0000001   0.0000001
    186.50  -0.4682404  -0.4680940  -0.9360147   0.0001913  -0.4679479   0.0000711   0.0000032   0.0000199  -0.0000332   0.0000485  -0.0002038   0.0002615   0.0004191  -0.8680638  -1.2438474   0.0003630  -0.4676665   0.0000942   0.0000032  -0.0002860  -0.0000323   0.0001069  -0.0002706   0.0002621   0.0004195  -4.7788136  -3.3556035   0.0006314   0.0002976   0.0000833   0.0000000  -0.0006107   0.0000038   0.0002946  -0.0002907   0.0000021   0.0000016   1.1700899  -0.0083028   0.0002132   0.0001693   0.0000002   0.0000000  -0.0005009   0.0000034  -0.0001394  -0.0000008   0.0000001   0.0000001
    187.00  -0.4667934  -0.4666514  -0.9331535   0.0001892  -0.4665169   0.0000706   0.0000031   0.0000145  -0.0000274   0.0000483  -0.0002031   0.0002580   0.0004158  -0.8654448  -1.2400957   0.0003589  -0.4662525   0.0000936   0.0000031  -0.0002959  -0.0000260   0.0001063  -0.0002696   0.0002587   0.0004162  -4.7587882  -3.3415889   0.0006237   0.0002581   0.0000825   0.0000000  -0.0006183   0.0000044   0.0002928  -0.0002887   0.0000021   0.0000016   1.1691307  -0.0082691   0.0002104   0.0001652   0.0000002   0.0000000  -0.0004998   0.0000028  -0.0001377  -0.0000008   0.0000001   0.0000001
    187.50  -0.4653272  -0.4651868  -0.9302513   0.0001871  -0.4650650   0.0000701   0.0000031   0.0000090  -0.0000219   0.0000481  -0.0002023   0.0002546   0.0004125  -0.8627873  -1.2362892   0.0003549  -0.4648176   0.0000930   0.0000031  -0.0003061  -0.0000195   0.0001058  -0.0002686   0.0002552   0.0004129  -4.7388403  -3.3276288   0.0006161   0.0002180   0.0000818   0.0000000  -0.0006264   0.0000056   0.0002910  -0.0002867   0.0000020   0.0000016   1.1681519  -0.0082387   0.0002075   0.0001602   0.0000002   0.0000000  -0.0004991   0.0000020  -0.0001360  -0.0000008   0.0000001   0.0000001
    188.00  -0.4638442  -0.4637033  -0.9273103   0.0001850  -0.4635935   0.0000697   0.0000030   0.0000034  -0.0000164   0.0000478  -0.0002015   0.0002512   0.0004093  -0.8600948  -1.2324321   0.0003509  -0.4633635   0.0000923   0.0000031  -0.0003165  -0.0000127   0.0001054  -0.0002676   0.0002518   0.0004097  -4.7189721  -3.3137265   0.0006085   0.0001768   0.0000810   0.0000000  -0.0006353   0.0000073   0.0002892  -0.0002847   0.0000020   0.0000016   1.1671530  -0.0082113   0.0002047   0.0001545   0.0000002   0.0000000  -0.0004987   0.0000010  -0.0001343  -0.0000007   0.0000001   0.0000001
    188.50  -0.4623462  -0.4622037  -0.9243324   0.0001829  -0.4621036   0.0000692   0.0000030  -0.0000017  -0.0000106   0.0000476  -0.0002007   0.0002478   0.0004061  -0.8573713  -1.2285283   0.0003469  -0.4618916   0.0000917   0.0000030  -0.0003268  -0.0000055   0.0001050  -0.0002665   0.0002485   0.0004065  -4.6991862  -3.2998853   0.0006010   0.0001341   0.0000802   0.0000000  -0.0006453   0.0000092   0.0002876  -0.0002827   0.0000020   0.0000016   1.1661337  -0.0081861   0.0002020   0.0001485   0.0000001   0.0000000  -0.0004981  -0.0000000  -0.0001326  -0.0000007   0.0000001   0.0000001
    189.00  -0.4608336  -0.4606905  -0.9213196   0.0001808  -0.4605962   0.0000686   0.0000030  -0.0000056  -0.0000043   0.0000474  -0.0001999   0.0002445   0.0004029  -0.8546207  -1.2245824   0.0003429  -0.4604037   0.0000910   0.0000030  -0.0003370   0.0000022   0.0001046  -0.0002653   0.0002452   0.0004033  -4.6794857  -3.2861092   0.0005935   0.0000890   0.0000793   0.0000000  -0.0006568   0.0000112   0.0002859  -0.0002807   0.0000019   0.0000016   1.1650932  -0.0081626   0.0001993   0.0001425   0.0000001   0.0000000  -0.0004970  -0.0000011  -0.0001310  -0.0000007   0.0000001   0.0000001
    189.50  -0.4593040  -0.4591654  -0.9182741   0.0001788  -0.4590728   0.0000681   0.0000029  -0.0000080   0.0000028   0.0000472  -0.0001990   0.0002413   0.0003997  -0.8518468  -1.2205991   0.0003390  -0.4589014   0.0000902   0.0000029  -0.0003471   0.0000107   0.0001042  -0.0002642   0.0002419   0.0004001  -4.6598746  -3.2724024   0.0005860   0.0000408   0.0000785   0.0000000  -0.0006698   0.0000129   0.0002844  -0.0002786   0.0000019   0.0000015   1.1640315  -0.0081403   0.0001966   0.0001367   0.0000001   0.0000000  -0.0004954  -0.0000020  -0.0001293  -0.0000007   0.0000001   0.0000001
    190.00  -0.4577551  -0.4576297  -0.9151988   0.0001767  -0.4575348   0.0000676   0.0000029  -0.0000094   0.0000111   0.0000471  -0.0001981   0.0002381   0.0003965  -0.8490533  -1.2165837   0.0003350  -0.4573868   0.0000895   0.0000029  -0.0003573   0.0000201   0.0001039  -0.0002630   0.0002387   0.0003969  -4.6403575  -3.2587691   0.0005786  -0.0000111   0.0000776   0.0000000  -0.0006842   0.0000142   0.0002829  -0.0002765   0.0000019   0.0000015   1.1629484  -0.0081185   0.0001940   0.0001316   0.0000001   0.0000000  -0.0004930  -0.0000029  -0.0001277  -0.0000007   0.0000001   0.0000001
    190.50  -0.4561850  -0.4560844  -0.9120970   0.0001747  -0.4559838   0.0000670   0.0000029  -0.0000106   0.0000207   0.0000469  -0.0001972   0.0002350   0.0003934  -0.8462442  -1.2125423   0.0003310  -0.4558620   0.0000887   0.0000029  -0.0003678   0.0000304   0.0001036  -0.0002617   0.0002356   0.0003938  -4.6209398  -3.2452132   0.0005712  -0.0000674   0.0000767   0.0000000  -0.0006994   0.0000148   0.0002815  -0.0002745   0.0000019   0.0000015   1.1618446  -0.0080968   0.0001914   0.0001274   0.0000001   0.0000000  -0.0004902  -0.0000036  -0.0001261  -0.0000007   0.0000001   0.0000001
    191.00  -0.4545961  -0.4545301  -0.9089735   0.0001726  -0.4544222   0.0000664   0.0000028  -0.0000120   0.0000318   0.0000468  -0.0001962   0.0002319   0.0003903  -0.8434234  -1.2084816   0.0003270  -0.4543296   0.0000878   0.0000028  -0.0003791   0.0000418   0.0001034  -0.0002604   0.0002325   0.0003907  -4.6016275  -3.2317385   0.0005638  -0.0001284   0.0000758   0.0000000  -0.0007150   0.0000146   0.0002801  -0.0002724   0.0000019   0.0000015   1.1607204  -0.0080747   0.0001888   0.0001244   0.0000002   0.0000000  -0.0004870  -0.0000040  -0.0001245  -0.0000007   0.0000001   0.0000001
    191.50  -0.4529918  -0.4529674  -0.9058335   0.0001705  -0.4528526   0.0000658   0.0000028  -0.0000145   0.0000446   0.0000467  -0.0001952   0.0002288   0.0003872  -0.8405955  -1.2044094   0.0003229  -0.4527925   0.0000870   0.0000028  -0.0003915   0.0000542   0.0001032  -0.0002590   0.0002294   0.0003876  -4.5824267  -3.2183483   0.0005565  -0.0001943   0.0000748   0.0000000  -0.0007301   0.0000136   0.0002788  -0.0002702   0.0000018   0.0000015   1.1595769  -0.0080520   0.0001862   0.0001228   0.0000002   0.0000000  -0.0004840  -0.0000042  -0.0001230  -0.0000007   0.0000001   0.0000001
    192.00  -0.4513760  -0.4513974  -0.9026839   0.0001684  -0.4512783   0.0000651   0.0000028  -0.0000192   0.0000591   0.0000467  -0.0001942   0.0002258   0.0003841  -0.8377654  -1.2003340   0.0003189  -0.4512538   0.0000860   0.0000028  -0.0004053   0.0000677   0.0001031  -0.0002576   0.0002264   0.0003845  -4.5633431  -3.2050456   0.0005492  -0.0002648   0.0000739   0.0000000  -0.0007442   0.0000115   0.0002775  -0.0002681   0.0000018   0.0000015   1.1584146  -0.0080283   0.0001837   0.0001225   0.0000002   0.0000000  -0.0004814  -0.0000042  -0.0001214  -0.0000007   0.0000001   0.0000001
    192.50  -0.4497526  -0.4498231  -0.8995322   0.0001663  -0.4497029   0.0000644   0.0000027  -0.0000266   0.0000751   0.0000467  -0.0001931   0.0002228   0.0003811  -0.8349389  -1.1962648   0.0003148  -0.4497171   0.0000850   0.0000027  -0.0004207   0.0000822   0.0001031  -0.0002561   0.0002234   0.0003814  -4.5443824  -3.1918329   0.0005419  -0.0003394   0.0000730   0.0000000  -0.0007569   0.0000085   0.0002763  -0.0002660   0.0000018   0.0000014   1.1572342  -0.0080034   0.0001813   0.0001237   0.0000002   0.0000000  -0.0004793  -0.0000039  -0.0001199  -0.0000007   0.0000001   0.0000001
    193.00  -0.4481270  -0.4482479  -0.8963871   0.0001642  -0.4481308   0.0000636   0.0000027  -0.0000365   0.0000925   0.0000467  -0.0001920   0.0002199   0.0003780  -0.8321226  -1.1922119   0.0003107  -0.4481863   0.0000840   0.0000027  -0.0004376   0.0000974   0.0001031  -0.0002546   0.0002205   0.0003784  -4.5255493  -3.1787119   0.0005347  -0.0004174   0.0000720   0.0000000  -0.0007681   0.0000046   0.0002752  -0.0002638   0.0000018   0.0000014   1.1560359  -0.0079769   0.0001788   0.0001261   0.0000002   0.0000000  -0.0004777  -0.0000033  -0.0001184  -0.0000007   0.0000001   0.0000001
    193.50  -0.4465043  -0.4466770  -0.8932580   0.0001620  -0.4465668   0.0000628   0.0000027  -0.0000483   0.0001110   0.0000468  -0.0001908   0.0002170   0.0003750  -0.8293237  -1.1881860   0.0003065  -0.4466654   0.0000829   0.0000027  -0.0004556   0.0001133   0.0001032  -0.0002530   0.0002176   0.0003754  -4.5068478  -3.1656844   0.0005276  -0.0004976   0.0000711   0.0000000  -0.0007778  -0.0000002   0.0002741  -0.0002617   0.0000018   0.0000014   1.1548198  -0.0079488   0.0001764   0.0001297   0.0000002   0.0000000  -0.0004765  -0.0000025  -0.0001169  -0.0000007   0.0000001   0.0000001
    194.00  -0.4448901  -0.4451158  -0.8901552   0.0001598  -0.4450159   0.0000620   0.0000026  -0.0000614   0.0001302   0.0000469  -0.0001895   0.0002142   0.0003720  -0.8265501  -1.1841983   0.0003023  -0.4451588   0.0000817   0.0000026  -0.0004744   0.0001294   0.0001034  -0.0002513   0.0002148   0.0003724  -4.4882814  -3.1527512   0.0005204  -0.0005786   0.0000701   0.0000000  -0.0007863  -0.0000055   0.0002730  -0.0002596   0.0000017   0.0000014   1.1535858  -0.0079186   0.0001741   0.0001340   0.0000002   0.0000000  -0.0004754  -0.0000015  -0.0001154  -0.0000008   0.0000001   0.0000001
    194.50  -0.4432916  -0.4435717  -0.8870893   0.0001575  -0.4434837   0.0000610   0.0000026  -0.0000750   0.0001497   0.0000471  -0.0001882   0.0002114   0.0003690  -0.8238102  -1.1802604   0.0002981  -0.4436711   0.0000805   0.0000026  -0.0004934   0.0001456   0.0001036  -0.0002495   0.0002120   0.0003694  -4.4698529  -3.1399130   0.0005133  -0.0006589   0.0000692   0.0000000  -0.0007941  -0.0000114   0.0002720  -0.0002574   0.0000017   0.0000014   1.1523336  -0.0078862   0.0001718   0.0001389   0.0000003   0.0000000  -0.0004741  -0.0000004  -0.0001139  -0.0000008   0.0000001   0.0000001
    195.00  -0.4417178  -0.4420514  -0.8840714   0.0001552  -0.4419757   0.0000600   0.0000026  -0.0000883   0.0001690   0.0000473  -0.0001868   0.0002087   0.0003661  -0.8211125  -1.1763838   0.0002938  -0.4422067   0.0000792   0.0000026  -0.0005120   0.0001613   0.0001039  -0.0002477   0.0002092   0.0003664  -4.4515647  -3.1271700   0.0005063  -0.0007368   0.0000682   0.0000000  -0.0008015  -0.0000173   0.0002710  -0.0002553   0.0000017   0.0000014   1.1510632  -0.0078513   0.0001695   0.0001440   0.0000003   0.0000000  -0.0004724   0.0000007  -0.0001125  -0.0000008   0.0000001   0.0000001
    195.50  -0.4401772  -0.4405617  -0.8811124   0.0001529  -0.4404972   0.0000590   0.0000025  -0.0001003   0.0001876   0.0000476  -0.0001854   0.0002060   0.0003631  -0.8184651  -1.1725799   0.0002895  -0.4407702   0.0000779   0.0000026  -0.0005297   0.0001764   0.0001043  -0.0002458   0.0002065   0.0003635  -4.4334193  -3.1145220   0.0004994  -0.0008104   0.0000673   0.0000000  -0.0008087  -0.0000232   0.0002701  -0.0002532   0.0000017   0.0000014   1.1497748  -0.0078138   0.0001672   0.0001489   0.0000003   0.0000000  -0.0004702   0.0000019  -0.0001110  -0.0000008   0.0000001   0.0000001
    196.00  -0.4386775  -0.4391085  -0.8782231   0.0001505  -0.4390538   0.0000579   0.0000025  -0.0001107   0.0002049   0.0000480  -0.0001838   0.0002033   0.0003602  -0.8158762  -1.1688597   0.0002852  -0.4393658   0.0000765   0.0000025  -0.0005461   0.0001903   0.0001047  -0.0002439   0.0002039   0.0003606  -4.4154187  -3.1019689   0.0004925  -0.0008780   0.0000664   0.0000000  -0.0008158  -0.0000288   0.0002692  -0.0002511   0.0000017   0.0000013   1.1484685  -0.0077737   0.0001650   0.0001532   0.0000003   0.0000000  -0.0004678   0.0000029  -0.0001096  -0.0000008   0.0000000   0.0000001
    196.50  -0.4372238  -0.4376976  -0.8754134   0.0001482  -0.4376503   0.0000567   0.0000025  -0.0001194   0.0002204   0.0000483  -0.0001823   0.0002007   0.0003573  -0.8133529  -1.1652336   0.0002809  -0.4379975   0.0000751   0.0000025  -0.0005608   0.0002029   0.0001052  -0.0002419   0.0002013   0.0003576  -4.3975652  -3.0895101   0.0004856  -0.0009381   0.0000655   0.0000000  -0.0008227  -0.0000337   0.0002683  -0.0002490   0.0000016   0.0000013   1.1471451  -0.0077306   0.0001628   0.0001568   0.0000003   0.0000000  -0.0004651   0.0000039  -0.0001083  -0.0000008   0.0000000   0.0000001
    197.00  -0.4358210  -0.4363338  -0.8726925   0.0001458  -0.4362913   0.0000555   0.0000025  -0.0001265   0.0002337   0.0000487  -0.0001807   0.0001982   0.0003544  -0.8109016  -1.1617108   0.0002765  -0.4366690   0.0000736   0.0000025  -0.0005735   0.0002136   0.0001057  -0.0002398   0.0001987   0.0003548  -4.3798609  -3.0771452   0.0004788  -0.0009891   0.0000646   0.0000000  -0.0008292  -0.0000378   0.0002674  -0.0002469   0.0000016   0.0000013   1.1458049  -0.0076848   0.0001607   0.0001592   0.0000003   0.0000000  -0.0004624   0.0000047  -0.0001069  -0.0000008   0.0000000   0.0000001
    197.50  -0.4344739  -0.4350208  -0.8700684   0.0001434  -0.4349807   0.0000543   0.0000024  -0.0001317   0.0002444   0.0000492  -0.0001790   0.0001957   0.0003516  -0.8085279  -1.1582995   0.0002722  -0.4353834   0.0000721   0.0000024  -0.0005840   0.0002223   0.0001063  -0.0002378   0.0001962   0.0003519  -4.3623077  -3.0648737   0.0004721  -0.0010298   0.0000637   0.0000000  -0.0008353  -0.0000409   0.0002665  -0.0002448   0.0000016   0.0000013   1.1444488  -0.0076360   0.0001585   0.0001604   0.0000004   0.0000000  -0.0004598   0.0000052  -0.0001055  -0.0000008   0.0000000   0.0000001
    198.00  -0.4331867  -0.4337613  -0.8675476   0.0001410  -0.4337217   0.0000531   0.0000024  -0.0001347   0.0002521   0.0000496  -0.0001773   0.0001932   0.0003487  -0.8062362  -1.1550064   0.0002679  -0.4341433   0.0000706   0.0000024  -0.0005923   0.0002288   0.0001069  -0.0002356   0.0001937   0.0003490  -4.3449074  -3.0526952   0.0004655  -0.0010594   0.0000629   0.0000000  -0.0008408  -0.0000428   0.0002657  -0.0002427   0.0000016   0.0000013   1.1430771  -0.0075843   0.0001565   0.0001600   0.0000004   0.0000000  -0.0004574   0.0000055  -0.0001042  -0.0000009   0.0000000   0.0000001
    198.50  -0.4319629  -0.4325572  -0.8651350   0.0001386  -0.4325166   0.0000519   0.0000024  -0.0001359   0.0002568   0.0000501  -0.0001756   0.0001908   0.0003459  -0.8040297  -1.1518368   0.0002636  -0.4329508   0.0000691   0.0000024  -0.0005981   0.0002328   0.0001075  -0.0002335   0.0001913   0.0003462  -4.3276615  -3.0406097   0.0004590  -0.0010771   0.0000620   0.0000000  -0.0008455  -0.0000434   0.0002649  -0.0002407   0.0000015   0.0000013   1.1416905  -0.0075298   0.0001544   0.0001581   0.0000004   0.0000000  -0.0004552   0.0000055  -0.0001029  -0.0000009   0.0000000   0.0000001
