# Zeldovich correlation function.
# Using f=0.993 and P(k) from pklin_z502.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    262.00  -0.2099433  -0.2100418  -0.4201007   0.0000161  -0.2100466   0.0000070   0.0000003  -0.0000335   0.0000685   0.0000132  -0.0000321   0.0000218   0.0000576  -0.3916632  -0.5594761   0.0000307  -0.2101377   0.0000095   0.0000003  -0.0013157   0.0000642   0.0000274  -0.0000428   0.0000218   0.0000577  -1.8681926  -1.3101498   0.0000517  -0.0002619   0.0000080   0.0000000  -0.0014182  -0.0000077   0.0000560  -0.0000399   0.0000001   0.0000001   0.6381654  -0.0014384   0.0000164   0.0000140   0.0000000   0.0000000  -0.0003616   0.0000003  -0.0000107  -0.0000001   0.0000000   0.0000000
    262.50  -0.2093154  -0.2094011  -0.4188140   0.0000159  -0.2094038   0.0000069   0.0000003  -0.0000300   0.0000614   0.0000132  -0.0000318   0.0000216   0.0000572  -0.3904496  -0.5577325   0.0000303  -0.2094849   0.0000093   0.0000003  -0.0013164   0.0000587   0.0000273  -0.0000424   0.0000216   0.0000572  -1.8618533  -1.3056759   0.0000511  -0.0002426   0.0000079   0.0000000  -0.0014180  -0.0000049   0.0000557  -0.0000396   0.0000001   0.0000001   0.6369831  -0.0014222   0.0000162   0.0000114   0.0000000   0.0000000  -0.0003618  -0.0000000  -0.0000105  -0.0000001   0.0000000   0.0000000
    263.00  -0.2086999  -0.2087717  -0.4175513   0.0000157  -0.2087727   0.0000068   0.0000003  -0.0000264   0.0000539   0.0000132  -0.0000315   0.0000214   0.0000567  -0.3892555  -0.5560180   0.0000300  -0.2088430   0.0000092   0.0000003  -0.0013169   0.0000527   0.0000272  -0.0000420   0.0000214   0.0000568  -1.8555584  -1.3012303   0.0000505  -0.0002219   0.0000078   0.0000000  -0.0014174  -0.0000021   0.0000554  -0.0000392   0.0000001   0.0000001   0.6358012  -0.0014057   0.0000160   0.0000089   0.0000000   0.0000000  -0.0003618  -0.0000003  -0.0000104  -0.0000001   0.0000000   0.0000000
    263.50  -0.2080944  -0.2081517  -0.4163086   0.0000155  -0.2081513   0.0000067   0.0000003  -0.0000221   0.0000462   0.0000131  -0.0000312   0.0000212   0.0000563  -0.3880782  -0.5543285   0.0000296  -0.2082104   0.0000091   0.0000003  -0.0013173   0.0000465   0.0000272  -0.0000417   0.0000212   0.0000563  -1.8493063  -1.2968133   0.0000500  -0.0002007   0.0000077   0.0000000  -0.0014168   0.0000007   0.0000551  -0.0000389   0.0000001   0.0000001   0.6346192  -0.0013890   0.0000159   0.0000064   0.0000000   0.0000000  -0.0003616  -0.0000006  -0.0000103  -0.0000001   0.0000000   0.0000000
    264.00  -0.2074962  -0.2075387  -0.4150817   0.0000154  -0.2075374   0.0000067   0.0000003  -0.0000177   0.0000385   0.0000131  -0.0000310   0.0000210   0.0000559  -0.3869149  -0.5526600   0.0000293  -0.2075856   0.0000089   0.0000003  -0.0013178   0.0000403   0.0000270  -0.0000413   0.0000210   0.0000559  -1.8430953  -1.2924248   0.0000494  -0.0001797   0.0000076   0.0000000  -0.0014162   0.0000034   0.0000548  -0.0000385   0.0000001   0.0000001   0.6334371  -0.0013723   0.0000157   0.0000041   0.0000000   0.0000000  -0.0003609  -0.0000009  -0.0000102  -0.0000001   0.0000000   0.0000000
    264.50  -0.2069027  -0.2069306  -0.4138663   0.0000152  -0.2069290   0.0000066   0.0000003  -0.0000135   0.0000313   0.0000130  -0.0000307   0.0000208   0.0000554  -0.3857628  -0.5510081   0.0000290  -0.2069667   0.0000088   0.0000003  -0.0013185   0.0000344   0.0000269  -0.0000410   0.0000208   0.0000555  -1.8369237  -1.2880648   0.0000489  -0.0001596   0.0000075   0.0000000  -0.0014157   0.0000059   0.0000545  -0.0000382   0.0000001   0.0000001   0.6322547  -0.0013559   0.0000155   0.0000021   0.0000000   0.0000000  -0.0003601  -0.0000011  -0.0000100  -0.0000001   0.0000000   0.0000000
    265.00  -0.2063110  -0.2063258  -0.4126584   0.0000150  -0.2063243   0.0000065   0.0000003  -0.0000102   0.0000246   0.0000130  -0.0000305   0.0000206   0.0000550  -0.3846194  -0.5493686   0.0000287  -0.2063523   0.0000087   0.0000003  -0.0013199   0.0000289   0.0000268  -0.0000407   0.0000206   0.0000550  -1.8307900  -1.2837333   0.0000483  -0.0001412   0.0000074   0.0000000  -0.0014150   0.0000080   0.0000542  -0.0000379   0.0000001   0.0000001   0.6310721  -0.0013399   0.0000153   0.0000004   0.0000000   0.0000000  -0.0003594  -0.0000013  -0.0000099  -0.0000001   0.0000000   0.0000000
    265.50  -0.2057190  -0.2057225  -0.4114541   0.0000149  -0.2057214   0.0000065   0.0000003  -0.0000077   0.0000188   0.0000129  -0.0000302   0.0000204   0.0000546  -0.3834822  -0.5477379   0.0000284  -0.2057410   0.0000087   0.0000003  -0.0013220   0.0000241   0.0000267  -0.0000403   0.0000204   0.0000546  -1.8246926  -1.2794300   0.0000478  -0.0001249   0.0000074   0.0000000  -0.0014141   0.0000098   0.0000539  -0.0000376   0.0000001   0.0000001   0.6298894  -0.0013245   0.0000152  -0.0000010   0.0000000   0.0000000  -0.0003591  -0.0000014  -0.0000098  -0.0000001   0.0000000   0.0000000
    266.00  -0.2051251  -0.2051191  -0.4102503   0.0000148  -0.2051188   0.0000064   0.0000003  -0.0000065   0.0000140   0.0000128  -0.0000300   0.0000202   0.0000542  -0.3823493  -0.5461125   0.0000281  -0.2051313   0.0000086   0.0000003  -0.0013249   0.0000200   0.0000265  -0.0000400   0.0000202   0.0000542  -1.8186296  -1.2751547   0.0000473  -0.0001114   0.0000073   0.0000000  -0.0014132   0.0000111   0.0000536  -0.0000373   0.0000001   0.0000001   0.6287064  -0.0013099   0.0000150  -0.0000020   0.0000000   0.0000000  -0.0003591  -0.0000015  -0.0000097  -0.0000001   0.0000000   0.0000000
    266.50  -0.2045282  -0.2045153  -0.4090444   0.0000146  -0.2045153   0.0000064   0.0000003  -0.0000059   0.0000103   0.0000127  -0.0000298   0.0000200   0.0000537  -0.3812190  -0.5444896   0.0000278  -0.2045224   0.0000085   0.0000003  -0.0013286   0.0000168   0.0000264  -0.0000397   0.0000200   0.0000538  -1.8125992  -1.2709069   0.0000468  -0.0001008   0.0000072   0.0000000  -0.0014127   0.0000120   0.0000533  -0.0000369   0.0000001   0.0000001   0.6275229  -0.0012961   0.0000148  -0.0000026   0.0000000   0.0000000  -0.0003591  -0.0000015  -0.0000095  -0.0000001   0.0000000   0.0000000
    267.00  -0.2039270  -0.2039107  -0.4078343   0.0000145  -0.2039098   0.0000063   0.0000003  -0.0000055   0.0000078   0.0000126  -0.0000296   0.0000198   0.0000533  -0.3800901  -0.5428671   0.0000275  -0.2039133   0.0000084   0.0000003  -0.0013328   0.0000145   0.0000262  -0.0000395   0.0000198   0.0000534  -1.8066000  -1.2666864   0.0000463  -0.0000935   0.0000071   0.0000000  -0.0014131   0.0000124   0.0000529  -0.0000366   0.0000001   0.0000001   0.6263385  -0.0012833   0.0000147  -0.0000028   0.0000000   0.0000000  -0.0003587  -0.0000015  -0.0000094  -0.0000001   0.0000000   0.0000000
    267.50  -0.2033210  -0.2033055  -0.4066187   0.0000144  -0.2033019   0.0000063   0.0000003  -0.0000042   0.0000066   0.0000125  -0.0000294   0.0000196   0.0000529  -0.3789617  -0.5412433   0.0000273  -0.2033035   0.0000084   0.0000003  -0.0013375   0.0000133   0.0000260  -0.0000392   0.0000196   0.0000529  -1.8006306  -1.2624924   0.0000458  -0.0000895   0.0000070   0.0000000  -0.0014146   0.0000123   0.0000526  -0.0000363   0.0000001   0.0000001   0.6251530  -0.0012716   0.0000145  -0.0000026   0.0000000   0.0000000  -0.0003577  -0.0000014  -0.0000093  -0.0000001   0.0000000   0.0000000
    268.00  -0.2027099  -0.2026984  -0.4053973   0.0000142  -0.2026911   0.0000062   0.0000003  -0.0000025   0.0000067   0.0000124  -0.0000292   0.0000194   0.0000525  -0.3778328  -0.5396177   0.0000270  -0.2026927   0.0000083   0.0000003  -0.0013428   0.0000131   0.0000259  -0.0000389   0.0000194   0.0000525  -1.7946906  -1.2583243   0.0000454  -0.0000889   0.0000069   0.0000000  -0.0014172   0.0000117   0.0000523  -0.0000360   0.0000001   0.0000001   0.6239668  -0.0012609   0.0000144  -0.0000020   0.0000000   0.0000000  -0.0003562  -0.0000013  -0.0000092  -0.0000001   0.0000000   0.0000000
    268.50  -0.2020935  -0.2020888  -0.4041702   0.0000141  -0.2020775   0.0000062   0.0000003  -0.0000011   0.0000080   0.0000124  -0.0000290   0.0000192   0.0000521  -0.3767032  -0.5379901   0.0000268  -0.2020809   0.0000082   0.0000003  -0.0013488   0.0000138   0.0000257  -0.0000386   0.0000193   0.0000521  -1.7887799  -1.2541813   0.0000449  -0.0000915   0.0000069   0.0000000  -0.0014205   0.0000107   0.0000520  -0.0000357   0.0000001   0.0000001   0.6227802  -0.0012514   0.0000142  -0.0000011   0.0000000   0.0000000  -0.0003542  -0.0000011  -0.0000091  -0.0000001   0.0000000   0.0000000
    269.00  -0.2014719  -0.2014761  -0.4029386   0.0000140  -0.2014616   0.0000062   0.0000003  -0.0000007   0.0000103   0.0000123  -0.0000288   0.0000191   0.0000517  -0.3755727  -0.5363612   0.0000265  -0.2014682   0.0000082   0.0000003  -0.0013558   0.0000154   0.0000255  -0.0000383   0.0000191   0.0000517  -1.7828988  -1.2500627   0.0000444  -0.0000969   0.0000068   0.0000000  -0.0014240   0.0000093   0.0000516  -0.0000354   0.0000001   0.0000001   0.6215937  -0.0012431   0.0000141   0.0000002   0.0000000   0.0000000  -0.0003525  -0.0000009  -0.0000090  -0.0000001   0.0000000   0.0000000
    269.50  -0.2008463  -0.2008604  -0.4017041   0.0000139  -0.2008440   0.0000061   0.0000003  -0.0000017   0.0000136   0.0000122  -0.0000286   0.0000189   0.0000513  -0.3744416  -0.5347322   0.0000263  -0.2008554   0.0000081   0.0000003  -0.0013639   0.0000178   0.0000254  -0.0000380   0.0000189   0.0000513  -1.7770478  -1.2459676   0.0000440  -0.0001049   0.0000067   0.0000000  -0.0014271   0.0000076   0.0000513  -0.0000351   0.0000001   0.0000001   0.6204081  -0.0012361   0.0000139   0.0000017   0.0000000   0.0000000  -0.0003513  -0.0000007  -0.0000089  -0.0000001   0.0000000   0.0000000
    270.00  -0.2002183  -0.2002419  -0.4004686   0.0000137  -0.2002257   0.0000061   0.0000003  -0.0000047   0.0000177   0.0000121  -0.0000284   0.0000187   0.0000509  -0.3733109  -0.5331049   0.0000260  -0.2002429   0.0000080   0.0000003  -0.0013731   0.0000208   0.0000252  -0.0000378   0.0000187   0.0000509  -1.7712269  -1.2418955   0.0000435  -0.0001150   0.0000066   0.0000000  -0.0014296   0.0000056   0.0000510  -0.0000349   0.0000001   0.0000001   0.6192236  -0.0012303   0.0000138   0.0000034   0.0000000   0.0000000  -0.0003509  -0.0000004  -0.0000088  -0.0000001   0.0000000   0.0000000
    270.50  -0.1995893  -0.1996220  -0.3992341   0.0000136  -0.1996078   0.0000060   0.0000003  -0.0000092   0.0000224   0.0000121  -0.0000282   0.0000185   0.0000505  -0.3721820  -0.5314812   0.0000258  -0.1996317   0.0000080   0.0000003  -0.0013832   0.0000243   0.0000251  -0.0000375   0.0000185   0.0000505  -1.7654363  -1.2378459   0.0000431  -0.0001265   0.0000066   0.0000000  -0.0014317   0.0000034   0.0000507  -0.0000346   0.0000001   0.0000001   0.6180401  -0.0012255   0.0000136   0.0000052   0.0000000   0.0000000  -0.0003511  -0.0000001  -0.0000087  -0.0000001   0.0000000   0.0000000
    271.00  -0.1989613  -0.1990029  -0.3980031   0.0000135  -0.1989917   0.0000059   0.0000003  -0.0000143   0.0000274   0.0000120  -0.0000280   0.0000184   0.0000501  -0.3710568  -0.5298637   0.0000255  -0.1990228   0.0000079   0.0000003  -0.0013937   0.0000281   0.0000250  -0.0000372   0.0000184   0.0000502  -1.7596755  -1.2338186   0.0000427  -0.0001390   0.0000065   0.0000000  -0.0014339   0.0000012   0.0000504  -0.0000343   0.0000001   0.0000001   0.6168572  -0.0012213   0.0000135   0.0000070   0.0000000   0.0000000  -0.0003512   0.0000001  -0.0000086  -0.0000001   0.0000000   0.0000000
    271.50  -0.1983366  -0.1983876  -0.3967778   0.0000133  -0.1983787   0.0000059   0.0000003  -0.0000183   0.0000325   0.0000119  -0.0000277   0.0000182   0.0000497  -0.3699374  -0.5282547   0.0000252  -0.1984172   0.0000078   0.0000003  -0.0014041   0.0000320   0.0000249  -0.0000369   0.0000182   0.0000498  -1.7539445  -1.2298133   0.0000422  -0.0001518   0.0000064   0.0000000  -0.0014370  -0.0000011   0.0000501  -0.0000340   0.0000001   0.0000001   0.6156744  -0.0012173   0.0000133   0.0000087   0.0000000   0.0000000  -0.0003508   0.0000004  -0.0000085  -0.0000001   0.0000000   0.0000000
    272.00  -0.1977178  -0.1977777  -0.3955608   0.0000132  -0.1977705   0.0000058   0.0000003  -0.0000205   0.0000376   0.0000119  -0.0000275   0.0000180   0.0000494  -0.3688259  -0.5266569   0.0000250  -0.1978161   0.0000077   0.0000003  -0.0014140   0.0000359   0.0000247  -0.0000366   0.0000180   0.0000494  -1.7482436  -1.2258299   0.0000418  -0.0001643   0.0000064   0.0000000  -0.0014413  -0.0000032   0.0000498  -0.0000337   0.0000001   0.0000001   0.6144919  -0.0012131   0.0000132   0.0000104   0.0000000   0.0000000  -0.0003495   0.0000006  -0.0000084  -0.0000001   0.0000000   0.0000000
    272.50  -0.1971070  -0.1971743  -0.3943547   0.0000130  -0.1971682   0.0000057   0.0000003  -0.0000211   0.0000423   0.0000118  -0.0000273   0.0000178   0.0000490  -0.3677240  -0.5250731   0.0000247  -0.1972206   0.0000076   0.0000003  -0.0014234   0.0000395   0.0000246  -0.0000363   0.0000179   0.0000490  -1.7425736  -1.2218681   0.0000414  -0.0001759   0.0000063   0.0000000  -0.0014465  -0.0000052   0.0000495  -0.0000335   0.0000001   0.0000001   0.6133099  -0.0012086   0.0000131   0.0000118   0.0000000   0.0000000  -0.0003472   0.0000008  -0.0000083  -0.0000001   0.0000000   0.0000000
    273.00  -0.1965051  -0.1965778  -0.3931622   0.0000129  -0.1965732   0.0000057   0.0000003  -0.0000211   0.0000464   0.0000118  -0.0000270   0.0000177   0.0000486  -0.3666334  -0.5235059   0.0000244  -0.1966317   0.0000075   0.0000003  -0.0014324   0.0000427   0.0000245  -0.0000360   0.0000177   0.0000486  -1.7369357  -1.2179276   0.0000409  -0.0001862   0.0000062   0.0000000  -0.0014520  -0.0000070   0.0000492  -0.0000332   0.0000001   0.0000001   0.6121292  -0.0012033   0.0000129   0.0000131   0.0000000   0.0000000  -0.0003445   0.0000010  -0.0000082  -0.0000001   0.0000000   0.0000000
    273.50  -0.1959125  -0.1959886  -0.3919859   0.0000127  -0.1959866   0.0000056   0.0000003  -0.0000214   0.0000499   0.0000118  -0.0000268   0.0000175   0.0000482  -0.3655555  -0.5219578   0.0000242  -0.1960502   0.0000074   0.0000003  -0.0014413   0.0000453   0.0000244  -0.0000357   0.0000175   0.0000483  -1.7313314  -1.2140078   0.0000405  -0.0001947   0.0000062   0.0000000  -0.0014566  -0.0000085   0.0000489  -0.0000329   0.0000001   0.0000001   0.6109508  -0.0011973   0.0000128   0.0000142   0.0000000  -0.0000000  -0.0003422   0.0000011  -0.0000081  -0.0000001   0.0000000   0.0000000
    274.00  -0.1953296  -0.1954068  -0.3908282   0.0000126  -0.1954095   0.0000055   0.0000003  -0.0000231   0.0000525   0.0000117  -0.0000266   0.0000174   0.0000479  -0.3644915  -0.5204309   0.0000239  -0.1954771   0.0000073   0.0000003  -0.0014503   0.0000473   0.0000244  -0.0000354   0.0000174   0.0000479  -1.7257617  -1.2101083   0.0000401  -0.0002010   0.0000061   0.0000000  -0.0014597  -0.0000096   0.0000486  -0.0000327   0.0000001   0.0000001   0.6097756  -0.0011905   0.0000127   0.0000151   0.0000000  -0.0000000  -0.0003409   0.0000012  -0.0000080  -0.0000001   0.0000000   0.0000000
    274.50  -0.1947573  -0.1948330  -0.3896912   0.0000124  -0.1948426   0.0000054   0.0000003  -0.0000264   0.0000542   0.0000117  -0.0000263   0.0000172   0.0000475  -0.3634427  -0.5189271   0.0000236  -0.1949128   0.0000072   0.0000003  -0.0014593   0.0000485   0.0000243  -0.0000351   0.0000172   0.0000475  -1.7202269  -1.2062284   0.0000397  -0.0002047   0.0000061   0.0000000  -0.0014611  -0.0000104   0.0000484  -0.0000324   0.0000001   0.0000001   0.6086040  -0.0011828   0.0000126   0.0000157   0.0000000  -0.0000000  -0.0003407   0.0000012  -0.0000079  -0.0000001   0.0000000   0.0000000
    275.00  -0.1941969  -0.1942690  -0.3885762   0.0000123  -0.1942866   0.0000054   0.0000002  -0.0000306   0.0000547   0.0000117  -0.0000261   0.0000170   0.0000471  -0.3624107  -0.5174475   0.0000233  -0.1943579   0.0000071   0.0000003  -0.0014679   0.0000488   0.0000242  -0.0000348   0.0000171   0.0000472  -1.7147264  -1.2023677   0.0000392  -0.0002056   0.0000060   0.0000000  -0.0014610  -0.0000108   0.0000481  -0.0000322   0.0000001   0.0000001   0.6074356  -0.0011744   0.0000124   0.0000160   0.0000000  -0.0000000  -0.0003412   0.0000012  -0.0000078  -0.0000001   0.0000000   0.0000000
    275.50  -0.1936502  -0.1937171  -0.3874840   0.0000121  -0.1937417   0.0000053   0.0000002  -0.0000341   0.0000542   0.0000117  -0.0000259   0.0000169   0.0000468  -0.3613963  -0.5159927   0.0000231  -0.1938125   0.0000070   0.0000002  -0.0014756   0.0000483   0.0000241  -0.0000344   0.0000169   0.0000468  -1.7092590  -1.1985255   0.0000388  -0.0002036   0.0000059   0.0000000  -0.0014605  -0.0000108   0.0000478  -0.0000319   0.0000000   0.0000001   0.6062700  -0.0011652   0.0000123   0.0000160   0.0000000  -0.0000000  -0.0003418   0.0000012  -0.0000078  -0.0000001   0.0000000   0.0000000
    276.00  -0.1931185  -0.1931791  -0.3864148   0.0000120  -0.1932079   0.0000052   0.0000002  -0.0000354   0.0000526   0.0000116  -0.0000256   0.0000167   0.0000464  -0.3604005  -0.5145628   0.0000228  -0.1932765   0.0000069   0.0000002  -0.0014820   0.0000469   0.0000240  -0.0000341   0.0000167   0.0000465  -1.7038232  -1.1947015   0.0000384  -0.0001984   0.0000059   0.0000000  -0.0014602  -0.0000104   0.0000475  -0.0000316   0.0000000   0.0000001   0.6051067  -0.0011553   0.0000122   0.0000156   0.0000000  -0.0000000  -0.0003420   0.0000011  -0.0000077  -0.0000001   0.0000000   0.0000000
    276.50  -0.1926011  -0.1926553  -0.3853679   0.0000118  -0.1926850   0.0000051   0.0000002  -0.0000344   0.0000499   0.0000116  -0.0000254   0.0000166   0.0000461  -0.3594231  -0.5131568   0.0000225  -0.1927497   0.0000068   0.0000002  -0.0014866   0.0000446   0.0000239  -0.0000338   0.0000166   0.0000461  -1.6984176  -1.1908955   0.0000380  -0.0001903   0.0000058   0.0000000  -0.0014605  -0.0000096   0.0000473  -0.0000314   0.0000000   0.0000001   0.6039452  -0.0011447   0.0000121   0.0000148   0.0000000  -0.0000000  -0.0003414   0.0000010  -0.0000076  -0.0000001   0.0000000   0.0000000
    277.00  -0.1920967  -0.1921455  -0.3843419   0.0000117  -0.1921722   0.0000050   0.0000002  -0.0000311   0.0000462   0.0000116  -0.0000252   0.0000164   0.0000457  -0.3584633  -0.5117733   0.0000223  -0.1922314   0.0000068   0.0000002  -0.0014897   0.0000415   0.0000239  -0.0000336   0.0000164   0.0000457  -1.6930411  -1.1871071   0.0000376  -0.0001793   0.0000058   0.0000000  -0.0014615  -0.0000085   0.0000470  -0.0000311   0.0000000   0.0000001   0.6027856  -0.0011334   0.0000120   0.0000137   0.0000000  -0.0000000  -0.0003404   0.0000009  -0.0000075  -0.0000001   0.0000000   0.0000000
    277.50  -0.1916034  -0.1916480  -0.3833346   0.0000116  -0.1916686   0.0000050   0.0000002  -0.0000267   0.0000416   0.0000115  -0.0000249   0.0000163   0.0000454  -0.3575194  -0.5104104   0.0000220  -0.1917209   0.0000067   0.0000002  -0.0014914   0.0000376   0.0000238  -0.0000333   0.0000163   0.0000454  -1.6876929  -1.1833364   0.0000373  -0.0001658   0.0000057   0.0000000  -0.0014627  -0.0000071   0.0000467  -0.0000309   0.0000000   0.0000001   0.6016280  -0.0011214   0.0000118   0.0000122   0.0000000   0.0000000  -0.0003394   0.0000007  -0.0000074  -0.0000001   0.0000000   0.0000000
    278.00  -0.1911197  -0.1911612  -0.3823435   0.0000114  -0.1911729   0.0000049   0.0000002  -0.0000213   0.0000363   0.0000115  -0.0000247   0.0000161   0.0000450  -0.3565892  -0.5090651   0.0000218  -0.1912171   0.0000066   0.0000002  -0.0014922   0.0000332   0.0000237  -0.0000330   0.0000161   0.0000450  -1.6823723  -1.1795831   0.0000369  -0.0001502   0.0000057   0.0000000  -0.0014638  -0.0000054   0.0000464  -0.0000307   0.0000000   0.0000001   0.6004727  -0.0011087   0.0000117   0.0000105   0.0000000   0.0000000  -0.0003388   0.0000005  -0.0000074  -0.0000001   0.0000000   0.0000000
    278.50  -0.1906434  -0.1906818  -0.3813653   0.0000113  -0.1906837   0.0000048   0.0000002  -0.0000159   0.0000304   0.0000115  -0.0000245   0.0000160   0.0000447  -0.3556699  -0.5077346   0.0000216  -0.1907189   0.0000065   0.0000002  -0.0014924   0.0000283   0.0000235  -0.0000327   0.0000160   0.0000447  -1.6770787  -1.1758473   0.0000365  -0.0001331   0.0000056   0.0000000  -0.0014647  -0.0000035   0.0000461  -0.0000304   0.0000000   0.0000001   0.5993195  -0.0010955   0.0000116   0.0000086   0.0000000   0.0000000  -0.0003385   0.0000003  -0.0000073  -0.0000001   0.0000000   0.0000000
    279.00  -0.1901723  -0.1902074  -0.3803968   0.0000112  -0.1901992   0.0000048   0.0000002  -0.0000105   0.0000241   0.0000114  -0.0000243   0.0000158   0.0000443  -0.3547583  -0.5064152   0.0000214  -0.1902248   0.0000064   0.0000002  -0.0014923   0.0000230   0.0000234  -0.0000325   0.0000159   0.0000444  -1.6718113  -1.1721287   0.0000362  -0.0001149   0.0000056   0.0000000  -0.0014654  -0.0000015   0.0000458  -0.0000302   0.0000000   0.0000001   0.5981685  -0.0010818   0.0000115   0.0000067   0.0000000   0.0000000  -0.0003383   0.0000001  -0.0000072  -0.0000001   0.0000000   0.0000000
    279.50  -0.1897042  -0.1897352  -0.3794343   0.0000111  -0.1897177   0.0000048   0.0000002  -0.0000050   0.0000175   0.0000113  -0.0000241   0.0000157   0.0000440  -0.3538511  -0.5051034   0.0000211  -0.1897335   0.0000064   0.0000002  -0.0014921   0.0000176   0.0000233  -0.0000322   0.0000157   0.0000440  -1.6665690  -1.1684272   0.0000358  -0.0000964   0.0000055   0.0000000  -0.0014661   0.0000005   0.0000455  -0.0000299   0.0000000   0.0000001   0.5970193  -0.0010678   0.0000114   0.0000048   0.0000000   0.0000000  -0.0003378  -0.0000001  -0.0000071  -0.0000001   0.0000000   0.0000000
    280.00  -0.1892371  -0.1892630  -0.3784745   0.0000110  -0.1892373   0.0000047   0.0000002   0.0000010   0.0000110   0.0000113  -0.0000240   0.0000156   0.0000437  -0.3529450  -0.5037954   0.0000209  -0.1892433   0.0000063   0.0000002  -0.0014923   0.0000122   0.0000231  -0.0000320   0.0000156   0.0000437  -1.6613511  -1.1647423   0.0000355  -0.0000781   0.0000055   0.0000000  -0.0014669   0.0000026   0.0000452  -0.0000297   0.0000000   0.0000001   0.5958720  -0.0010539   0.0000113   0.0000029   0.0000000   0.0000000  -0.0003368  -0.0000003  -0.0000070  -0.0000001   0.0000000   0.0000000
    280.50  -0.1887689  -0.1887873  -0.3775138   0.0000109  -0.1887563   0.0000047   0.0000002   0.0000066   0.0000047   0.0000112  -0.0000238   0.0000154   0.0000433  -0.3520368  -0.5024874   0.0000208  -0.1887530   0.0000063   0.0000002  -0.0014931   0.0000069   0.0000230  -0.0000318   0.0000154   0.0000434  -1.6561567  -1.1610737   0.0000351  -0.0000607   0.0000054   0.0000000  -0.0014676   0.0000045   0.0000449  -0.0000295   0.0000000   0.0000001   0.5947268  -0.0010402   0.0000112   0.0000013   0.0000000   0.0000000  -0.0003353  -0.0000005  -0.0000070  -0.0000001   0.0000000   0.0000000
    281.00  -0.1882976  -0.1883053  -0.3765491   0.0000108  -0.1882728   0.0000047   0.0000002   0.0000108  -0.0000013   0.0000111  -0.0000236   0.0000153   0.0000430  -0.3511236  -0.5011760   0.0000206  -0.1882610   0.0000062   0.0000002  -0.0014952   0.0000020   0.0000228  -0.0000315   0.0000153   0.0000430  -1.6509849  -1.1574209   0.0000348  -0.0000447   0.0000054   0.0000000  -0.0014675   0.0000064   0.0000446  -0.0000293   0.0000000   0.0000001   0.5935841  -0.0010271   0.0000110  -0.0000001   0.0000000   0.0000000  -0.0003338  -0.0000007  -0.0000069  -0.0000001   0.0000000   0.0000000
    281.50  -0.1878210  -0.1878149  -0.3755773   0.0000107  -0.1877854   0.0000046   0.0000002   0.0000126  -0.0000067   0.0000110  -0.0000235   0.0000152   0.0000427  -0.3502031  -0.4998578   0.0000204  -0.1877660   0.0000062   0.0000002  -0.0014987  -0.0000025   0.0000227  -0.0000313   0.0000152   0.0000427  -1.6458344  -1.1537835   0.0000345  -0.0000306   0.0000053   0.0000000  -0.0014664   0.0000081   0.0000443  -0.0000290   0.0000000   0.0000001   0.5924443  -0.0010149   0.0000109  -0.0000013   0.0000000   0.0000000  -0.0003329  -0.0000008  -0.0000068  -0.0000001   0.0000000   0.0000000
    282.00  -0.1873372  -0.1873157  -0.3745956   0.0000106  -0.1872927   0.0000046   0.0000002   0.0000117  -0.0000113   0.0000109  -0.0000233   0.0000150   0.0000424  -0.3492739  -0.4985296   0.0000203  -0.1872670   0.0000062   0.0000002  -0.0015038  -0.0000064   0.0000225  -0.0000311   0.0000150   0.0000424  -1.6407033  -1.1501611   0.0000342  -0.0000187   0.0000053   0.0000000  -0.0014639   0.0000095   0.0000440  -0.0000288   0.0000000   0.0000001   0.5913076  -0.0010036   0.0000108  -0.0000021   0.0000000   0.0000000  -0.0003331  -0.0000009  -0.0000067  -0.0000001   0.0000000   0.0000000
    282.50  -0.1868440  -0.1868079  -0.3736014   0.0000106  -0.1867935   0.0000046   0.0000002   0.0000083  -0.0000151   0.0000108  -0.0000232   0.0000149   0.0000420  -0.3483350  -0.4971889   0.0000201  -0.1867628   0.0000062   0.0000002  -0.0015103  -0.0000095   0.0000223  -0.0000309   0.0000149   0.0000421  -1.6355892  -1.1465533   0.0000339  -0.0000093   0.0000052   0.0000000  -0.0014605   0.0000106   0.0000437  -0.0000286   0.0000000   0.0000001   0.5901736  -0.0009936   0.0000107  -0.0000027   0.0000000   0.0000000  -0.0003344  -0.0000010  -0.0000067  -0.0000001   0.0000000   0.0000000
