# Zeldovich correlation function.
# Using f=0.956 and P(k) from pklin_z202.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    157.50  -1.3554358  -1.3491201  -2.6965390   0.0025564  -1.3477431   0.0006263   0.0000368   0.0003581  -0.0007106   0.0004888  -0.0013206   0.0040857   0.0044721  -2.4411818  -3.5359211   0.0047578  -1.3410009   0.0008004   0.0000366   0.0006123  -0.0007146   0.0010216  -0.0017067   0.0041134   0.0044785 -15.3330835 -10.8535820   0.0086789   0.0150850   0.0008355  -0.0000002   0.0003543  -0.0000368   0.0029561  -0.0025117   0.0000934   0.0000377   2.8116917  -0.0736893   0.0031723   0.0032300  -0.0000106  -0.0000000  -0.0012407  -0.0000190  -0.0017594   0.0000042   0.0000045   0.0000025
    158.00  -1.3557337  -1.3497066  -2.6977257   0.0025342  -1.3483314   0.0006325   0.0000366   0.0003431  -0.0006816   0.0004809  -0.0013373   0.0040276   0.0044423  -2.4427412  -3.5381091   0.0047166  -1.3417799   0.0008092   0.0000364   0.0005844  -0.0006849   0.0010074  -0.0017292   0.0040551   0.0044488 -15.2718069 -10.8108787   0.0085840   0.0145591   0.0008365  -0.0000002   0.0003178  -0.0000328   0.0029256  -0.0025109   0.0000922   0.0000375   2.8141000  -0.0735457   0.0031304   0.0031623  -0.0000093  -0.0000000  -0.0012383  -0.0000166  -0.0017416   0.0000034   0.0000045   0.0000024
    158.50  -1.3558284  -1.3500975  -2.6985224   0.0025118  -1.3487251   0.0006380   0.0000364   0.0003276  -0.0006521   0.0004733  -0.0013532   0.0039704   0.0044126  -2.4439462  -3.5397850   0.0046749  -1.3423656   0.0008171   0.0000362   0.0005566  -0.0006552   0.0009938  -0.0017507   0.0039976   0.0044191 -15.2105576 -10.7681880   0.0084894   0.0140376   0.0008370  -0.0000002   0.0002829  -0.0000299   0.0028959  -0.0025095   0.0000910   0.0000374   2.8164234  -0.0733861   0.0030888   0.0030989  -0.0000082  -0.0000000  -0.0012355  -0.0000142  -0.0017238   0.0000026   0.0000044   0.0000024
    159.00  -1.3557354  -1.3502994  -2.6989423   0.0024891  -1.3489307   0.0006428   0.0000362   0.0003120  -0.0006221   0.0004661  -0.0013683   0.0039139   0.0043829  -2.4448085  -3.5409658   0.0046329  -1.3427643   0.0008242   0.0000360   0.0005288  -0.0006255   0.0009808  -0.0017711   0.0039409   0.0043895 -15.1493478 -10.7255192   0.0083949   0.0135204   0.0008370  -0.0000001   0.0002492  -0.0000279   0.0028671  -0.0025075   0.0000898   0.0000372   2.8186601  -0.0732131   0.0030476   0.0030393  -0.0000072  -0.0000000  -0.0012322  -0.0000118  -0.0017060   0.0000018   0.0000044   0.0000024
    159.50  -1.3554704  -1.3503196  -2.6989988   0.0024663  -1.3489550   0.0006471   0.0000360   0.0002963  -0.0005920   0.0004591  -0.0013825   0.0038583   0.0043534  -2.4453400  -3.5416684   0.0045905  -1.3429825   0.0008304   0.0000358   0.0005012  -0.0005959   0.0009683  -0.0017905   0.0038849   0.0043599 -15.0881895 -10.6828808   0.0083006   0.0130071   0.0008365  -0.0000001   0.0002165  -0.0000266   0.0028392  -0.0025050   0.0000887   0.0000371   2.8208084  -0.0730287   0.0030067   0.0029827  -0.0000063  -0.0000000  -0.0012282  -0.0000097  -0.0016883   0.0000011   0.0000043   0.0000024
    160.00  -1.3550492  -1.3501648  -2.6987057   0.0024432  -1.3488049   0.0006508   0.0000357   0.0002808  -0.0005620   0.0004526  -0.0013960   0.0038034   0.0043239  -2.4455525  -3.5419101   0.0045478  -1.3430266   0.0008360   0.0000356   0.0004737  -0.0005663   0.0009564  -0.0018089   0.0038298   0.0043305 -15.0270941 -10.6402811   0.0082067   0.0124978   0.0008356  -0.0000001   0.0001846  -0.0000258   0.0028119  -0.0025020   0.0000875   0.0000369   2.8228673  -0.0728350   0.0029662   0.0029284  -0.0000055  -0.0000000  -0.0012236  -0.0000079  -0.0016706   0.0000004   0.0000042   0.0000023
    160.50  -1.3544839  -1.3498415  -2.6980764   0.0024200  -1.3484869   0.0006539   0.0000355   0.0002656  -0.0005321   0.0004463  -0.0014088   0.0037493   0.0042945  -2.4454577  -3.5417078   0.0045048  -1.3429030   0.0008407   0.0000354   0.0004464  -0.0005369   0.0009451  -0.0018262   0.0037754   0.0043011 -14.9660726 -10.5977278   0.0081131   0.0119924   0.0008343  -0.0000001   0.0001533  -0.0000252   0.0027855  -0.0024985   0.0000863   0.0000367   2.8248356  -0.0726334   0.0029261   0.0028760  -0.0000048  -0.0000000  -0.0012182  -0.0000067  -0.0016529  -0.0000002   0.0000042   0.0000023
    161.00  -1.3537821  -1.3493565  -2.6971245   0.0023966  -1.3480080   0.0006564   0.0000353   0.0002508  -0.0005027   0.0004404  -0.0014208   0.0036960   0.0042651  -2.4450677  -3.5410789   0.0044616  -1.3426184   0.0008448   0.0000352   0.0004193  -0.0005076   0.0009343  -0.0018426   0.0037218   0.0042718 -14.9051363 -10.5552288   0.0080199   0.0114912   0.0008327  -0.0000000   0.0001225  -0.0000248   0.0027598  -0.0024945   0.0000852   0.0000366   2.8267129  -0.0724250   0.0028864   0.0028250  -0.0000041  -0.0000000  -0.0012121  -0.0000059  -0.0016354  -0.0000008   0.0000041   0.0000023
    161.50  -1.3529516  -1.3487168  -2.6958633   0.0023731  -1.3473747   0.0006584   0.0000350   0.0002364  -0.0004736   0.0004348  -0.0014320   0.0036434   0.0042359  -2.4443941  -3.5400404   0.0044180  -1.3421792   0.0008481   0.0000349   0.0003923  -0.0004784   0.0009241  -0.0018580   0.0036690   0.0042425 -14.8442958 -10.5127916   0.0079271   0.0109940   0.0008306  -0.0000000   0.0000922  -0.0000246   0.0027348  -0.0024901   0.0000841   0.0000364   2.8284991  -0.0722103   0.0028472   0.0027754  -0.0000035  -0.0000000  -0.0012052  -0.0000057  -0.0016179  -0.0000014   0.0000040   0.0000023
    162.00  -1.3519988  -1.3479285  -2.6943057   0.0023494  -1.3465933   0.0006600   0.0000348   0.0002223  -0.0004449   0.0004295  -0.0014425   0.0035916   0.0042067  -2.4434489  -3.5386095   0.0043743  -1.3415918   0.0008507   0.0000347   0.0003655  -0.0004493   0.0009144  -0.0018724   0.0036169   0.0042134 -14.7835620 -10.4704240   0.0078347   0.0105008   0.0008282   0.0000000   0.0000623  -0.0000246   0.0027106  -0.0024852   0.0000829   0.0000363   2.8301944  -0.0719894   0.0028085   0.0027272  -0.0000029  -0.0000000  -0.0011977  -0.0000060  -0.0016005  -0.0000020   0.0000040   0.0000022
    162.50  -1.3509247  -1.3469982  -2.6924645   0.0023257  -1.3456704   0.0006610   0.0000345   0.0002086  -0.0004164   0.0004245  -0.0014523   0.0035405   0.0041776  -2.4422440  -3.5368035   0.0043303  -1.3408628   0.0008527   0.0000344   0.0003389  -0.0004204   0.0009052  -0.0018859   0.0035655   0.0041843 -14.7229455 -10.4281333   0.0077428   0.0100117   0.0008254   0.0000000   0.0000329  -0.0000247   0.0026870  -0.0024798   0.0000818   0.0000361   2.8317993  -0.0717619   0.0027702   0.0026805  -0.0000023  -0.0000000  -0.0011897  -0.0000068  -0.0015832  -0.0000026   0.0000039   0.0000022
    163.00  -1.3497282  -1.3459318  -2.6903522   0.0023018  -1.3446122   0.0006616   0.0000342   0.0001949  -0.0003881   0.0004198  -0.0014615   0.0034902   0.0041487  -2.4407911  -3.5346395   0.0042861  -1.3399987   0.0008541   0.0000342   0.0003123  -0.0003915   0.0008965  -0.0018985   0.0035150   0.0041553 -14.6624568 -10.3859270   0.0076513   0.0095267   0.0008223   0.0000001   0.0000042  -0.0000252   0.0026641  -0.0024740   0.0000807   0.0000359   2.8333147  -0.0715272   0.0027324   0.0026358  -0.0000017  -0.0000000  -0.0011811  -0.0000078  -0.0015660  -0.0000031   0.0000038   0.0000022
    163.50  -1.3484083  -1.3447358  -2.6879814   0.0022779  -1.3434248   0.0006617   0.0000340   0.0001813  -0.0003597   0.0004153  -0.0014699   0.0034406   0.0041197  -2.4391022  -3.5321348   0.0042418  -1.3390060   0.0008548   0.0000339   0.0002859  -0.0003627   0.0008884  -0.0019101   0.0034651   0.0041264 -14.6021062 -10.3438124   0.0075603   0.0090457   0.0008189   0.0000001  -0.0000237  -0.0000262   0.0026419  -0.0024677   0.0000796   0.0000358   2.8347417  -0.0712840   0.0026952   0.0025933  -0.0000011  -0.0000000  -0.0011722  -0.0000089  -0.0015490  -0.0000037   0.0000038   0.0000022
    164.00  -1.3469638  -1.3434160  -2.6853647   0.0022539  -1.3421147   0.0006614   0.0000337   0.0001675  -0.0003310   0.0004112  -0.0014777   0.0033918   0.0040909  -2.4371893  -3.5293066   0.0041973  -1.3378912   0.0008549   0.0000337   0.0002595  -0.0003339   0.0008807  -0.0019209   0.0034160   0.0040976 -14.5419037 -10.3017962   0.0074697   0.0085689   0.0008153   0.0000001  -0.0000506  -0.0000278   0.0026204  -0.0024611   0.0000785   0.0000356   2.8360816  -0.0710311   0.0026584   0.0025536  -0.0000005  -0.0000000  -0.0011631  -0.0000100  -0.0015321  -0.0000043   0.0000037   0.0000022
    164.50  -1.3453936  -1.3419795  -2.6825148   0.0022298  -1.3406882   0.0006606   0.0000334   0.0001533  -0.0003017   0.0004073  -0.0014848   0.0033437   0.0040622  -2.4350642  -3.5261723   0.0041526  -1.3366610   0.0008544   0.0000334   0.0002332  -0.0003051   0.0008735  -0.0019307   0.0033676   0.0040689 -14.4818589 -10.2598850   0.0073798   0.0080965   0.0008113   0.0000001  -0.0000763  -0.0000302   0.0025994  -0.0024540   0.0000775   0.0000354   2.8373359  -0.0707673   0.0026222   0.0025172   0.0000001  -0.0000000  -0.0011539  -0.0000109  -0.0015153  -0.0000049   0.0000036   0.0000021
    165.00  -1.3436965  -1.3404323  -2.6794452   0.0022057  -1.3391519   0.0006594   0.0000331   0.0001386  -0.0002718   0.0004036  -0.0014912   0.0032962   0.0040336  -2.4327390  -3.5227495   0.0041079  -1.3353220   0.0008533   0.0000331   0.0002069  -0.0002762   0.0008668  -0.0019397   0.0033199   0.0040403 -14.4219810 -10.2180844   0.0072904   0.0076292   0.0008071   0.0000001  -0.0001006  -0.0000337   0.0025790  -0.0024466   0.0000764   0.0000353   2.8385061  -0.0704911   0.0025864   0.0024844   0.0000007  -0.0000000  -0.0011447  -0.0000113  -0.0014987  -0.0000056   0.0000036   0.0000021
    165.50  -1.3418720  -1.3387816  -2.6761694   0.0021815  -1.3375128   0.0006578   0.0000329   0.0001234  -0.0002410   0.0004003  -0.0014970   0.0032495   0.0040050  -2.4302257  -3.5190557   0.0040630  -1.3338811   0.0008517   0.0000328   0.0001807  -0.0002474   0.0008605  -0.0019478   0.0032729   0.0040118 -14.3622784 -10.1763995   0.0072016   0.0071676   0.0008027   0.0000002  -0.0001234  -0.0000382   0.0025592  -0.0024388   0.0000753   0.0000351   2.8395937  -0.0702014   0.0025512   0.0024555   0.0000014  -0.0000000  -0.0011356  -0.0000113  -0.0014822  -0.0000062   0.0000035   0.0000021
    166.00  -1.3399233  -1.3370343  -2.6727020   0.0021572  -1.3357782   0.0006558   0.0000326   0.0001074  -0.0002094   0.0003972  -0.0015021   0.0032035   0.0039766  -2.4275366  -3.5151087   0.0040180  -1.3323450   0.0008495   0.0000326   0.0001546  -0.0002186   0.0008547  -0.0019551   0.0032266   0.0039833 -14.3027591 -10.1348344   0.0071134   0.0067130   0.0007981   0.0000002  -0.0001445  -0.0000439   0.0025399  -0.0024307   0.0000743   0.0000349   2.8406002  -0.0698974   0.0025164   0.0024306   0.0000020  -0.0000000  -0.0011268  -0.0000107  -0.0014659  -0.0000068   0.0000034   0.0000021
    166.50  -1.3378561  -1.3351983  -2.6690582   0.0021328  -1.3339556   0.0006533   0.0000323   0.0000907  -0.0001769   0.0003945  -0.0015066   0.0031582   0.0039483  -2.4246837  -3.5109264   0.0039730  -1.3307207   0.0008468   0.0000323   0.0001288  -0.0001900   0.0008494  -0.0019615   0.0031811   0.0039550 -14.2434302 -10.0933922   0.0070260   0.0062668   0.0007934   0.0000002  -0.0001638  -0.0000507   0.0025211  -0.0024223   0.0000733   0.0000347   2.8415269  -0.0695784   0.0024821   0.0024096   0.0000026  -0.0000000  -0.0011184  -0.0000093  -0.0014497  -0.0000074   0.0000033   0.0000021
    167.00  -1.3356759  -1.3332819  -2.6652537   0.0021083  -1.3320530   0.0006504   0.0000320   0.0000734  -0.0001438   0.0003920  -0.0015104   0.0031136   0.0039200  -2.4216792  -3.5065265   0.0039279  -1.3290151   0.0008436   0.0000320   0.0001034  -0.0001617   0.0008445  -0.0019672   0.0031362   0.0039268 -14.1842979 -10.0520749   0.0069392   0.0058310   0.0007885   0.0000002  -0.0001813  -0.0000586   0.0025028  -0.0024137   0.0000722   0.0000346   2.8423752  -0.0692442   0.0024483   0.0023923   0.0000032  -0.0000000  -0.0011103  -0.0000072  -0.0014336  -0.0000080   0.0000033   0.0000021
    167.50  -1.3333915  -1.3312931  -2.6613052   0.0020837  -1.3300786   0.0006470   0.0000317   0.0000557  -0.0001103   0.0003899  -0.0015135   0.0030696   0.0038919  -2.4185349  -3.5019269   0.0038828  -1.3272351   0.0008398   0.0000318   0.0000784  -0.0001340   0.0008401  -0.0019720   0.0030920   0.0038986 -14.1253678 -10.0108836   0.0068532   0.0054078   0.0007836   0.0000002  -0.0001969  -0.0000675   0.0024848  -0.0024047   0.0000712   0.0000344   2.8431459  -0.0688952   0.0024150   0.0023780   0.0000038  -0.0000000  -0.0011027  -0.0000045  -0.0014176  -0.0000086   0.0000032   0.0000021
    168.00  -1.3310185  -1.3292406  -2.6572295   0.0020591  -1.3280411   0.0006432   0.0000314   0.0000376  -0.0000768   0.0003880  -0.0015160   0.0030264   0.0038638  -2.4152626  -3.4971449   0.0038377  -1.3253877   0.0008356   0.0000315   0.0000542  -0.0001071   0.0008360  -0.0019760   0.0030485   0.0038706 -14.0666444  -9.9698182   0.0067681   0.0049996   0.0007786   0.0000003  -0.0002108  -0.0000770   0.0024673  -0.0023956   0.0000702   0.0000342   2.8438401  -0.0685321   0.0023821   0.0023660   0.0000043  -0.0000000  -0.0010954  -0.0000011  -0.0014018  -0.0000092   0.0000031   0.0000020
    168.50  -1.3285734  -1.3271331  -2.6530441   0.0020343  -1.3259491   0.0006390   0.0000312   0.0000196  -0.0000438   0.0003865  -0.0015178   0.0029838   0.0038359  -2.4118740  -3.4921978   0.0037925  -1.3234796   0.0008310   0.0000312   0.0000310  -0.0000812   0.0008324  -0.0019792   0.0030056   0.0038426 -14.0081317  -9.9288780   0.0066837   0.0046094   0.0007735   0.0000003  -0.0002230  -0.0000869   0.0024501  -0.0023863   0.0000692   0.0000341   2.8444583  -0.0681559   0.0023496   0.0023552   0.0000048  -0.0000000  -0.0010886   0.0000027  -0.0013861  -0.0000097   0.0000031   0.0000020
    169.00  -1.3260730  -1.3249804  -2.6487663   0.0020094  -1.3238113   0.0006343   0.0000309   0.0000021  -0.0000119   0.0003853  -0.0015190   0.0029419   0.0038080  -2.4083800  -3.4871022   0.0037475  -1.3215174   0.0008259   0.0000309   0.0000090  -0.0000567   0.0008291  -0.0019817   0.0029634   0.0038148 -13.9498326  -9.8880613   0.0066002   0.0042401   0.0007685   0.0000003  -0.0002338  -0.0000968   0.0024332  -0.0023768   0.0000681   0.0000339   2.8450011  -0.0677682   0.0023175   0.0023447   0.0000052  -0.0000000  -0.0010821   0.0000068  -0.0013704  -0.0000102   0.0000030   0.0000020
    169.50  -1.3235369  -1.3227902  -2.6444130   0.0019844  -1.3216362   0.0006293   0.0000306  -0.0000147   0.0000183   0.0003843  -0.0015196   0.0029006   0.0037803  -2.4047911  -3.4818737   0.0037025  -1.3195074   0.0008204   0.0000306  -0.0000115  -0.0000339   0.0008262  -0.0019835   0.0029219   0.0037871 -13.8917495  -9.8473658   0.0065177   0.0038947   0.0007634   0.0000003  -0.0002433  -0.0001063   0.0024166  -0.0023671   0.0000671   0.0000337   2.8454688  -0.0673709   0.0022859   0.0023331   0.0000055  -0.0000000  -0.0010759   0.0000109  -0.0013549  -0.0000107   0.0000029   0.0000020
    170.00  -1.3209869  -1.3205713  -2.6400004   0.0019595  -1.3194319   0.0006239   0.0000303  -0.0000302   0.0000461   0.0003836  -0.0015195   0.0028600   0.0037527  -2.4011172  -3.4765273   0.0036577  -1.3174554   0.0008146   0.0000304  -0.0000302  -0.0000131   0.0008235  -0.0019846   0.0028810   0.0037594 -13.8338844  -9.8067893   0.0064360   0.0035761   0.0007583   0.0000003  -0.0002518  -0.0001149   0.0024003  -0.0023572   0.0000661   0.0000336   2.8458616  -0.0669658   0.0022546   0.0023192   0.0000058  -0.0000000  -0.0010699   0.0000150  -0.0013395  -0.0000111   0.0000029   0.0000020
    170.50  -1.3184449  -1.3183311  -2.6355440   0.0019345  -1.3172059   0.0006181   0.0000300  -0.0000440   0.0000708   0.0003831  -0.0015189   0.0028200   0.0037251  -2.3973672  -3.4710764   0.0036130  -1.3153668   0.0008085   0.0000301  -0.0000468   0.0000054   0.0008212  -0.0019851   0.0028408   0.0037319 -13.7762386  -9.7663290   0.0063552   0.0032872   0.0007533   0.0000003  -0.0002596  -0.0001223   0.0023843  -0.0023473   0.0000651   0.0000334   2.8461795  -0.0665551   0.0022238   0.0023017   0.0000061  -0.0000000  -0.0010640   0.0000187  -0.0013242  -0.0000115   0.0000028   0.0000020
    171.00  -1.3159302  -1.3160774  -2.6310571   0.0019095  -1.3149651   0.0006121   0.0000297  -0.0000557   0.0000920   0.0003829  -0.0015178   0.0027807   0.0036977  -2.3935493  -3.4655332   0.0035686  -1.3132465   0.0008021   0.0000298  -0.0000612   0.0000213   0.0008191  -0.0019850   0.0028012   0.0037045 -13.7188131  -9.7259827   0.0062754   0.0030302   0.0007482   0.0000003  -0.0002669  -0.0001279   0.0023684  -0.0023372   0.0000641   0.0000333   2.8464228  -0.0661409   0.0021933   0.0022794   0.0000063  -0.0000000  -0.0010581   0.0000218  -0.0013090  -0.0000118   0.0000027   0.0000019
    171.50  -1.3134549  -1.3138157  -2.6265518   0.0018847  -1.3127153   0.0006059   0.0000295  -0.0000650   0.0001089   0.0003828  -0.0015162   0.0027420   0.0036703  -2.3896702  -3.4599081   0.0035244  -1.3110986   0.0007955   0.0000295  -0.0000731   0.0000342   0.0008171  -0.0019842   0.0027622   0.0036772 -13.6616088  -9.6857484   0.0061965   0.0028071   0.0007432   0.0000003  -0.0002740  -0.0001315   0.0023528  -0.0023269   0.0000630   0.0000332   2.8465915  -0.0657251   0.0021632   0.0022514   0.0000064  -0.0000000  -0.0010521   0.0000242  -0.0012939  -0.0000120   0.0000027   0.0000019
    172.00  -1.3110299  -1.3115510  -2.6220374   0.0018600  -1.3104613   0.0005995   0.0000292  -0.0000716   0.0001212   0.0003828  -0.0015141   0.0027040   0.0036431  -2.3857358  -3.4542098   0.0034807  -1.3089265   0.0007887   0.0000293  -0.0000825   0.0000442   0.0008154  -0.0019830   0.0027238   0.0036500 -13.6046266  -9.6456249   0.0061186   0.0026192   0.0007381   0.0000003  -0.0002810  -0.0001328   0.0023375  -0.0023165   0.0000620   0.0000330   2.8466858  -0.0653094   0.0021335   0.0022169   0.0000065  -0.0000000  -0.0010460   0.0000257  -0.0012789  -0.0000123   0.0000026   0.0000019
    172.50  -1.3086657  -1.3092863  -2.6175210   0.0018355  -1.3082064   0.0005931   0.0000289  -0.0000753   0.0001285   0.0003830  -0.0015117   0.0026665   0.0036160  -2.3817505  -3.4484449   0.0034373  -1.3067328   0.0007818   0.0000290  -0.0000890   0.0000509   0.0008137  -0.0019813   0.0026861   0.0036229 -13.5478673  -9.6056118   0.0060415   0.0024673   0.0007330   0.0000003  -0.0002883  -0.0001314   0.0023223  -0.0023059   0.0000610   0.0000329   2.8467059  -0.0648953   0.0021042   0.0021754   0.0000065  -0.0000000  -0.0010397   0.0000262  -0.0012640  -0.0000125   0.0000026   0.0000019
    173.00  -1.3063675  -1.3070240  -2.6130069   0.0018113  -1.3059528   0.0005866   0.0000287  -0.0000759   0.0001307   0.0003831  -0.0015090   0.0026297   0.0035890  -2.3777174  -3.4426181   0.0033944  -1.3045191   0.0007749   0.0000287  -0.0000929   0.0000544   0.0008121  -0.0019792   0.0026489   0.0035959 -13.4913319  -9.5657098   0.0059654   0.0023513   0.0007278   0.0000003  -0.0002957  -0.0001274   0.0023074  -0.0022952   0.0000599   0.0000328   2.8466520  -0.0644839   0.0020753   0.0021267   0.0000066  -0.0000000  -0.0010332   0.0000256  -0.0012493  -0.0000127   0.0000026   0.0000018
    173.50  -1.3041352  -1.3047648  -2.6084966   0.0017875  -1.3037010   0.0005802   0.0000284  -0.0000736   0.0001278   0.0003832  -0.0015059   0.0025935   0.0035621  -2.3736383  -3.4367318   0.0033520  -1.3022863   0.0007680   0.0000285  -0.0000941   0.0000548   0.0008106  -0.0019766   0.0026124   0.0035691 -13.4350215  -9.5259205   0.0058902   0.0022703   0.0007225   0.0000003  -0.0003035  -0.0001206   0.0022927  -0.0022843   0.0000588   0.0000327   2.8465248  -0.0640758   0.0020468   0.0020708   0.0000066  -0.0000000  -0.0010265   0.0000240  -0.0012346  -0.0000128   0.0000025   0.0000018
    174.00  -1.3019689  -1.3025079  -2.6039886   0.0017640  -1.3014504   0.0005739   0.0000281  -0.0000684   0.0001199   0.0003833  -0.0015027   0.0025579   0.0035354  -2.3695137  -3.4307864   0.0033102  -1.3000345   0.0007611   0.0000282  -0.0000927   0.0000520   0.0008090  -0.0019738   0.0025764   0.0035423 -13.3789374  -9.4862470   0.0058158   0.0022228   0.0007172   0.0000003  -0.0003115  -0.0001112   0.0022782  -0.0022732   0.0000578   0.0000326   2.8463247  -0.0636713   0.0020186   0.0020082   0.0000066   0.0000000  -0.0010196   0.0000214  -0.0012201  -0.0000130   0.0000025   0.0000018
    174.50  -1.2998664  -1.3002502  -2.5994787   0.0017411  -1.2991987   0.0005678   0.0000279  -0.0000606   0.0001074   0.0003832  -0.0014993   0.0025228   0.0035087  -2.3653427  -3.4247804   0.0032690  -1.2977627   0.0007543   0.0000280  -0.0000890   0.0000464   0.0008073  -0.0019707   0.0025410   0.0035157 -13.3230811  -9.4466932   0.0057423   0.0022062   0.0007117   0.0000003  -0.0003198  -0.0000994   0.0022639  -0.0022619   0.0000567   0.0000324   2.8460525  -0.0632701   0.0019908   0.0019397   0.0000066   0.0000000  -0.0010126   0.0000178  -0.0012057  -0.0000131   0.0000025   0.0000018
    175.00  -1.2978141  -1.2979882  -2.5949599   0.0017186  -1.2969424   0.0005620   0.0000276  -0.0000506   0.0000908   0.0003831  -0.0014959   0.0024883   0.0034822  -2.3611232  -3.4187102   0.0032285  -1.2954693   0.0007477   0.0000277  -0.0000831   0.0000382   0.0008056  -0.0019673   0.0025061   0.0034892 -13.2674543  -9.4072644   0.0056696   0.0022176   0.0007060   0.0000003  -0.0003282  -0.0000855   0.0022498  -0.0022504   0.0000557   0.0000323   2.8457087  -0.0628718   0.0019634   0.0018663   0.0000066   0.0000000  -0.0010056   0.0000135  -0.0011914  -0.0000133   0.0000025   0.0000017
    175.50  -1.2957952  -1.2957177  -2.5904232   0.0016967  -1.2946770   0.0005564   0.0000274  -0.0000386   0.0000707   0.0003827  -0.0014923   0.0024543   0.0034558  -2.3568522  -3.4125705   0.0031887  -1.2931519   0.0007412   0.0000274  -0.0000754   0.0000278   0.0008037  -0.0019637   0.0024718   0.0034629 -13.2120589  -9.3679664   0.0055977   0.0022532   0.0007002   0.0000003  -0.0003366  -0.0000699   0.0022360  -0.0022387   0.0000546   0.0000322   2.8452942  -0.0624755   0.0019364   0.0017890   0.0000067   0.0000000  -0.0009986   0.0000087  -0.0011773  -0.0000135   0.0000025   0.0000017
    176.00  -1.2937933  -1.2934326  -2.5858572   0.0016754  -1.2923967   0.0005512   0.0000271  -0.0000253   0.0000478   0.0003821  -0.0014888   0.0024209   0.0034295  -2.3525256  -3.4063547   0.0031497  -1.2908077   0.0007350   0.0000272  -0.0000662   0.0000155   0.0008016  -0.0019599   0.0024380   0.0034366 -13.1568966  -9.3288061   0.0055267   0.0023088   0.0006942   0.0000003  -0.0003448  -0.0000530   0.0022224  -0.0022267   0.0000536   0.0000321   2.8448099  -0.0620804   0.0019098   0.0017095   0.0000068   0.0000000  -0.0009918   0.0000035  -0.0011632  -0.0000136   0.0000025   0.0000017
    176.50  -1.2917896  -1.2911260  -2.5812492   0.0016547  -1.2900952   0.0005463   0.0000269  -0.0000112   0.0000230   0.0003813  -0.0014852   0.0023880   0.0034034  -2.3481386  -3.4000548   0.0031114  -1.2884330   0.0007290   0.0000269  -0.0000559   0.0000018   0.0007994  -0.0019560   0.0024048   0.0034105 -13.1019691  -9.2897907   0.0054565   0.0023797   0.0006881   0.0000003  -0.0003526  -0.0000353   0.0022089  -0.0022145   0.0000526   0.0000320   2.8442563  -0.0616851   0.0018836   0.0016291   0.0000069   0.0000000  -0.0009851  -0.0000018  -0.0011494  -0.0000138   0.0000024   0.0000016
    177.00  -1.2897628  -1.2887906  -2.5765853   0.0016346  -1.2877655   0.0005417   0.0000266   0.0000034  -0.0000030   0.0003802  -0.0014817   0.0023556   0.0033774  -2.3436858  -3.3936618   0.0030739  -1.2860241   0.0007233   0.0000267  -0.0000449  -0.0000128   0.0007969  -0.0019520   0.0023721   0.0033846 -13.0472782  -9.2509279   0.0053872   0.0024613   0.0006818   0.0000003  -0.0003600  -0.0000173   0.0021957  -0.0022021   0.0000515   0.0000319   2.8436342  -0.0612887   0.0018577   0.0015494   0.0000070   0.0000000  -0.0009786  -0.0000069  -0.0011356  -0.0000140   0.0000024   0.0000016
    177.50  -1.2876914  -1.2864203  -2.5718508   0.0016152  -1.2854004   0.0005376   0.0000264   0.0000180  -0.0000293   0.0003789  -0.0014783   0.0023238   0.0033516  -2.3391614  -3.3871662   0.0030372  -1.2835768   0.0007178   0.0000264  -0.0000335  -0.0000279   0.0007943  -0.0019479   0.0023398   0.0033588 -12.9928252  -9.2122250   0.0053186   0.0025484   0.0006753   0.0000003  -0.0003666   0.0000005   0.0021827  -0.0021895   0.0000505   0.0000318   2.8429441  -0.0608901   0.0018321   0.0014718   0.0000071   0.0000000  -0.0009725  -0.0000116  -0.0011220  -0.0000142   0.0000024   0.0000016
    178.00  -1.2855546  -1.2840071  -2.5670312   0.0015963  -1.2829925   0.0005338   0.0000261   0.0000320  -0.0000550   0.0003774  -0.0014749   0.0022923   0.0033259  -2.3345595  -3.3805581   0.0030013  -1.2810869   0.0007125   0.0000262  -0.0000222  -0.0000429   0.0007914  -0.0019437   0.0023081   0.0033331 -12.9386113  -9.1736894   0.0052509   0.0026363   0.0006687   0.0000003  -0.0003726   0.0000175   0.0021698  -0.0021767   0.0000495   0.0000317   2.8421864  -0.0604884   0.0018070   0.0013978   0.0000072   0.0000000  -0.0009667  -0.0000158  -0.0011085  -0.0000144   0.0000024   0.0000015
