# Matter power spectra at z=2.100000.
# D(z)=0.408524, f(z)=0.959105.
#      k[h/Mpc]         Plin(k)         HaloFit
    6.29986e+01     2.69804e-04     1.50128e-02
    6.59778e+01     2.37728e-04     1.34406e-02
    6.90979e+01     2.09366e-04     1.20287e-02
    7.23655e+01     1.84349e-04     1.07633e-02
    7.57877e+01     1.62325e-04     9.63051e-03
    7.93717e+01     1.42940e-04     8.61688e-03
    8.31251e+01     1.25842e-04     7.70878e-03
    8.70561e+01     1.10739e-04     6.89459e-03
    9.11730e+01     9.74268e-05     6.16563e-03
    9.54846e+01     8.57081e-05     5.51344e-03
    1.00000e+02     7.53863e-05     4.92957e-03
