# Matter power spectra at z=2.020000.
# D(z)=0.418881, f(z)=0.956030.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.89492e+01     7.26962e-03     2.52087e-01
    1.98454e+01     6.42926e-03     2.28118e-01
    2.07838e+01     5.68505e-03     2.06272e-01
    2.17667e+01     5.02488e-03     1.86376e-01
    2.27960e+01     4.44052e-03     1.68285e-01
    2.38741e+01     3.92418e-03     1.51860e-01
    2.50031e+01     3.46809e-03     1.36962e-01
    2.61855e+01     3.06447e-03     1.23451e-01
    2.74238e+01     2.70669e-03     1.11202e-01
    2.87206e+01     2.39024e-03     1.00115e-01
    3.00788e+01     2.11085e-03     9.00942e-02
    3.15012e+01     1.86425e-03     8.10442e-02
    3.29909e+01     1.64616e-03     7.28687e-02
    3.45511e+01     1.45298e-03     6.54829e-02
    3.61850e+01     1.28224e-03     5.88218e-02
    3.78962e+01     1.13160e-03     5.28226e-02
    3.96883e+01     9.98732e-04     4.74225e-02
    4.15651e+01     8.81299e-04     4.25587e-02
    4.35307e+01     7.77338e-04     3.81765e-02
    4.55893e+01     6.85516e-04     3.42350e-02
    4.77452e+01     6.04561e-04     3.06946e-02
    5.00031e+01     5.33203e-04     2.75159e-02
    5.23677e+01     4.70173e-04     2.46592e-02
    5.48442e+01     4.14410e-04     2.20906e-02
    5.74377e+01     3.65193e-04     1.97851e-02
    6.01540e+01     3.21831e-04     1.77182e-02
    6.29986e+01     2.83633e-04     1.58659e-02
    6.59778e+01     2.49911e-04     1.42039e-02
    6.90979e+01     2.20093e-04     1.27117e-02
    7.23655e+01     1.93793e-04     1.13742e-02
    7.57877e+01     1.70638e-04     1.01772e-02
    7.93717e+01     1.50259e-04     9.10611e-03
    8.31251e+01     1.32284e-04     8.14659e-03
    8.70561e+01     1.16406e-04     7.28634e-03
    9.11730e+01     1.02411e-04     6.51616e-03
    9.54846e+01     9.00912e-05     5.82711e-03
    1.00000e+02     7.92400e-05     5.21026e-03
